gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.606531, d0W0.687289, d0W1, d0W0.687289, d0W0.606531, d1W1, d1W0.606531, d1W0.687289, d1W1, d1W0.687289, d1W0.606531, d2W1, d2W0.606531, d2W0.687289, d2W1, d2W0.687289, d2W0.606531, d3W1, d3W0.606531, d3W0.687289, d3W1, d3W0.687289, d3W0.606531, d4W1, d4W0.606531, d4W0.687289, d4W1, d4W0.687289, d4W0.606531, d5W1, d5W0.606531, d5W0.687289, d5W1, d5W0.687289, d5W0.606531, d6W1, d6W0.606531, d6W0.687289, d6W1, d6W0.687289, d6W0.606531, d7W1, d7W0.606531, d7W0.687289, d7W1, d7W0.687289, d7W0.606531, d8W1, d8W0.606531, d8W0.687289, d8W1, d8W0.687289, d8W0.606531, d9W1, d9W0.606531, d9W0.687289, d9W1, d9W0.687289, d9W0.606531, d10W1, d10W0.606531, d10W0.687289, d10W1, d10W0.687289, d10W0.606531, d11W1, d11W0.606531, d11W0.687289, d11W1, d11W0.687289, d11W0.606531, d12W1, d12W0.606531, d12W0.687289, d12W1, d12W0.687289, d12W0.606531, d13W1, d13W0.606531, d13W0.687289, d13W1, d13W0.687289, d13W0.606531, d14W1, d14W0.606531, d14W0.687289, d14W1, d14W0.687289, d14W0.606531, d15W1, d15W0.606531, d15W0.687289, d15W1, d15W0.687289, d15W0.606531, d16W1, d16W0.606531, d16W0.687289, d16W1, d16W0.687289, d16W0.606531, d17W1, d17W0.606531, d17W0.687289, d17W1, d17W0.687289, d17W0.606531, d18W1, d18W0.606531, d18W0.687289, d18W1, d18W0.687289, d18W0.606531, d19W1, d19W0.606531, d19W0.687289, d19W1, d19W0.687289, d19W0.606531, 
340, 1,1,1,1,1,1,1,1,1,0.8325,0.1025,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.84,0.1475,0.0225,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,151,7,42,151,42,7,132,36,32,132,32,36,194,1,5,194,5,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
350, 1,1,1,1,1,1,1,0.995,0.985,0.8525,0.25,0.0175,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.8325,0.2525,0.0225,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,191,2,7,191,7,2,145,26,29,145,29,26,110,31,59,110,59,31,190,1,9,190,9,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
360, 1,1,1,1,1,1,1,1,0.99,0.8525,0.17,0.035,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.8225,0.2375,0.055,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,2,5,193,5,2,135,19,46,135,46,19,111,35,54,111,54,35,184,4,12,184,12,4,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
370, 1,1,1,1,1,1,1,1,0.99,0.76,0.1275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.7425,0.1175,0.0225,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,2,9,189,9,2,119,24,57,119,57,24,154,15,31,154,31,15,182,0,18,182,18,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
380, 1,1,1,1,1,1,1,0.9975,0.985,0.825,0.1525,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9925,0.985,0.88,0.1225,0,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,0,6,194,6,0,190,1,9,190,9,1,138,24,38,138,38,24,162,12,26,162,26,12,198,1,1,198,1,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
390, 1,1,1,1,1,1,1,0.9975,0.995,0.8475,0.1675,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.805,0.1875,0.0075,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,194,1,5,194,5,1,144,19,37,144,37,19,128,29,43,128,43,29,195,1,4,195,4,1,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
400, 1,1,1,1,1,1,1,1,0.9725,0.82,0.2175,0.0325,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9775,0.825,0.22,0.0475,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,186,3,11,186,11,3,115,42,43,115,43,42,115,34,51,115,51,34,178,0,22,178,22,0,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
410, 1,1,1,1,1,1,1,0.9975,0.9675,0.8,0.18,0.05,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.995,0.9725,0.82,0.215,0.055,0.0075,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,5,7,188,7,5,115,28,57,115,57,28,112,36,52,112,52,36,170,8,22,170,22,8,196,0,4,196,4,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
420, 1,1,1,1,1,1,1,0.9975,0.9825,0.85,0.2475,0.0275,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.98,0.8425,0.22,0.0225,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,183,2,15,183,15,2,132,30,38,132,38,30,115,34,51,115,51,34,186,3,11,186,11,3,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
430, 1,1,1,1,1,1,1,1,0.995,0.91,0.24,0.04,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9925,0.885,0.2375,0.0275,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,196,1,3,196,3,1,164,9,27,164,27,9,117,34,49,117,49,34,170,4,26,170,26,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
440, 1,1,1,1,1,1,1,1,0.9875,0.8825,0.295,0.04,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.855,0.235,0.02,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,194,2,4,194,4,2,156,19,25,156,25,19,105,37,58,105,58,37,184,3,13,184,13,3,199,0,1,199,1,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
450, 1,1,1,1,1,1,1,0.9925,0.975,0.8675,0.2725,0.045,0.0075,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.98,0.865,0.2475,0.035,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,0,9,191,9,0,144,18,38,144,38,18,107,28,65,107,65,28,166,9,25,166,25,9,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
460, 1,1,1,1,1,1,1,1,0.995,0.84,0.23,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.8325,0.1725,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,196,0,4,196,4,0,144,22,34,144,34,22,134,23,43,134,43,23,193,1,6,193,6,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
470, 1,1,1,1,1,1,1,1,0.99,0.8875,0.2425,0.05,0.0125,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.88,0.2275,0.0375,0.01,0.0025,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,0,6,194,6,0,141,12,47,141,47,12,100,33,67,100,67,33,178,8,14,178,14,8,191,0,9,191,9,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
480, 1,1,1,1,1,1,1,1,0.99,0.8275,0.2225,0.02,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9925,0.8175,0.24,0.025,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,190,2,8,190,8,2,130,28,42,130,42,28,109,30,61,109,61,30,181,4,15,181,15,4,199,0,1,199,1,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
490, 1,1,1,1,1,1,1,1,0.9775,0.8925,0.2175,0.02,0.0075,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.965,0.875,0.2825,0.0225,0.0075,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,187,2,11,187,11,2,140,26,34,140,34,26,91,41,68,91,68,41,172,3,25,172,25,3,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
500, 1,1,1,1,1,1,1,0.9975,0.99,0.8075,0.18,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9925,0.975,0.7975,0.155,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,0,4,196,4,0,186,2,12,186,12,2,137,20,43,137,43,20,119,30,51,119,51,30,192,0,8,192,8,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
510, 1,1,1,1,1,1,1,0.995,0.975,0.7825,0.1675,0.0225,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9775,0.8225,0.1775,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,188,1,11,188,11,1,137,24,39,137,39,24,113,27,60,113,60,27,187,2,11,187,11,2,199,1,0,199,0,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
520, 1,1,1,1,1,1,1,1,0.9575,0.7925,0.1725,0.0225,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9825,0.8025,0.205,0.025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,184,0,16,184,16,0,108,36,56,108,56,36,116,31,53,116,53,31,185,5,10,185,10,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
530, 1,1,1,1,1,1,1,0.9975,0.9675,0.7825,0.2025,0.0275,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.805,0.1875,0.015,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,187,1,12,187,12,1,102,34,64,102,64,34,123,22,55,123,55,22,182,2,16,182,16,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
540, 1,1,1,1,1,1,1,0.995,0.985,0.8475,0.1625,0.0275,0,0.0025,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9825,0.84,0.1725,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,182,2,16,182,16,2,134,17,49,134,49,17,136,15,49,136,49,15,185,1,14,185,14,1,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
550, 1,1,1,1,1,1,1,1,0.99,0.8575,0.2075,0.02,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8625,0.22,0.01,0.0075,0.0025,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,2,7,191,7,2,138,19,43,138,43,19,116,34,50,116,50,34,188,3,9,188,9,3,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
560, 1,1,1,1,1,1,1,1,0.985,0.84,0.19,0.015,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.995,0.9775,0.84,0.22,0.02,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,189,3,8,189,8,3,125,31,44,125,44,31,118,24,58,118,58,24,191,3,6,191,6,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
570, 1,1,1,1,1,1,1,1,0.9825,0.8625,0.2225,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.98,0.8375,0.1975,0.025,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,1,8,191,8,1,141,26,33,141,33,26,116,34,50,116,50,34,184,1,15,184,15,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
580, 1,1,1,1,1,1,1,1,0.975,0.7975,0.1775,0.03,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.825,0.165,0.0225,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,190,2,8,190,8,2,129,32,39,129,39,32,116,32,52,116,52,32,185,4,11,185,11,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
590, 1,1,1,1,1,1,1,1,0.9975,0.8325,0.18,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9775,0.835,0.225,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,193,0,7,193,7,0,141,21,38,141,38,21,136,25,39,136,39,25,192,0,8,192,8,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
600, 1,1,1,1,1,1,1,0.9975,0.99,0.8025,0.155,0.01,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.995,0.9875,0.765,0.1525,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,177,5,18,177,18,5,153,17,30,153,30,17,148,18,34,148,34,18,188,1,11,188,11,1,197,0,3,197,3,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
610, 1,1,1,1,1,1,1,0.995,0.9775,0.785,0.13,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9875,0.985,0.8125,0.1375,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,0,4,196,4,0,192,2,6,192,6,2,113,35,52,113,52,35,132,17,51,132,51,17,193,1,6,193,6,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
620, 1,1,1,1,1,1,1,1,0.985,0.8975,0.1325,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.98,0.855,0.1375,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,193,4,3,193,3,4,140,16,44,140,44,16,147,16,37,147,37,16,190,3,7,190,7,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
630, 1,1,1,1,1,1,1,1,0.9925,0.79,0.115,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.995,0.985,0.7325,0.14,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,193,3,4,193,4,3,103,39,58,103,58,39,137,17,46,137,46,17,191,2,7,191,7,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
640, 1,1,1,1,1,1,1,0.995,0.96,0.7675,0.0975,0.0175,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.975,0.7825,0.0675,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,179,4,17,179,17,4,98,37,65,98,65,37,159,4,37,159,37,4,195,1,4,195,4,1,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
650, 1,1,1,1,1,1,1,0.9975,0.9575,0.7575,0.165,0.0375,0.005,0,0,0,0,0,0,0,1,1,1,1,1,0.995,1,0.9975,0.9625,0.805,0.1475,0.02,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,200,0,0,200,0,0,197,0,3,197,3,0,176,5,19,176,19,5,107,23,70,107,70,23,135,28,37,135,37,28,179,4,17,179,17,4,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
660, 1,1,1,1,1,1,1,1,0.97,0.8125,0.19,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9975,1,0.97,0.835,0.19,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,200,0,0,200,0,0,185,1,14,185,14,1,120,29,51,120,51,29,127,26,47,127,47,26,191,3,6,191,6,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
670, 1,1,1,1,1,1,1,0.9975,0.985,0.8425,0.205,0.0225,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.99,0.865,0.2175,0.03,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,1,10,189,10,1,141,13,46,141,46,13,100,36,64,100,64,36,179,4,17,179,17,4,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
680, 1,1,1,1,1,1,1,1,0.9775,0.795,0.1325,0.02,0.005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.75,0.1375,0.0175,0,0.0025,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,2,10,188,10,2,126,38,36,126,36,38,132,24,44,132,44,24,178,7,15,178,15,7,199,0,1,199,1,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
690, 1,1,1,1,1,1,1,1,0.9825,0.86,0.1575,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9725,0.8125,0.1525,0.015,0,0,0.0025,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,1,11,188,11,1,139,21,40,139,40,21,131,27,42,131,42,27,196,0,4,196,4,0,200,0,0,200,0,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
700, 1,1,1,1,1,1,1,0.995,0.9825,0.8625,0.1575,0.02,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.98,0.835,0.1725,0.015,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,186,2,12,186,12,2,135,23,42,135,42,23,126,26,48,126,48,26,185,2,13,185,13,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
