gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.704688, d0W0.829029, d0W0.548812, d0W0.61416, d0W0.704688, d0W0.472367, d0W0.502832, d0W0.548812, d0W0.61416, d0W0.449329, d0W0.454981, d0W0.472367, d0W0.502832, d0W0.548812, d0W0.472367, d0W0.454981, d0W0.449329, d0W0.454981, d0W0.472367, d0W0.502832, d0W0.548812, d0W0.502832, d0W0.472367, d0W0.454981, d0W0.449329, d0W0.454981, d0W0.472367, d0W0.704688, d0W0.61416, d0W0.548812, d0W0.502832, d0W0.472367, d0W0.454981, d0W0.449329, d0W0.454981, d0W1, d0W0.829029, d0W0.704688, d0W0.61416, d0W0.548812, d0W0.502832, d0W0.472367, d0W0.454981, d0W0.449329, d1W1, d1W0.704688, d1W0.829029, d1W0.548812, d1W0.61416, d1W0.704688, d1W0.472367, d1W0.502832, d1W0.548812, d1W0.61416, d1W0.449329, d1W0.454981, d1W0.472367, d1W0.502832, d1W0.548812, d1W0.472367, d1W0.454981, d1W0.449329, d1W0.454981, d1W0.472367, d1W0.502832, d1W0.548812, d1W0.502832, d1W0.472367, d1W0.454981, d1W0.449329, d1W0.454981, d1W0.472367, d1W0.704688, d1W0.61416, d1W0.548812, d1W0.502832, d1W0.472367, d1W0.454981, d1W0.449329, d1W0.454981, d1W1, d1W0.829029, d1W0.704688, d1W0.61416, d1W0.548812, d1W0.502832, d1W0.472367, d1W0.454981, d1W0.449329, d2W1, d2W0.704688, d2W0.829029, d2W0.548812, d2W0.61416, d2W0.704688, d2W0.472367, d2W0.502832, d2W0.548812, d2W0.61416, d2W0.449329, d2W0.454981, d2W0.472367, d2W0.502832, d2W0.548812, d2W0.472367, d2W0.454981, d2W0.449329, d2W0.454981, d2W0.472367, d2W0.502832, d2W0.548812, d2W0.502832, d2W0.472367, d2W0.454981, d2W0.449329, d2W0.454981, d2W0.472367, d2W0.704688, d2W0.61416, d2W0.548812, d2W0.502832, d2W0.472367, d2W0.454981, d2W0.449329, d2W0.454981, d2W1, d2W0.829029, d2W0.704688, d2W0.61416, d2W0.548812, d2W0.502832, d2W0.472367, d2W0.454981, d2W0.449329, d3W1, d3W0.704688, d3W0.829029, d3W0.548812, d3W0.61416, d3W0.704688, d3W0.472367, d3W0.502832, d3W0.548812, d3W0.61416, d3W0.449329, d3W0.454981, d3W0.472367, d3W0.502832, d3W0.548812, d3W0.472367, d3W0.454981, d3W0.449329, d3W0.454981, d3W0.472367, d3W0.502832, d3W0.548812, d3W0.502832, d3W0.472367, d3W0.454981, d3W0.449329, d3W0.454981, d3W0.472367, d3W0.704688, d3W0.61416, d3W0.548812, d3W0.502832, d3W0.472367, d3W0.454981, d3W0.449329, d3W0.454981, d3W1, d3W0.829029, d3W0.704688, d3W0.61416, d3W0.548812, d3W0.502832, d3W0.472367, d3W0.454981, d3W0.449329, d4W1, d4W0.704688, d4W0.829029, d4W0.548812, d4W0.61416, d4W0.704688, d4W0.472367, d4W0.502832, d4W0.548812, d4W0.61416, d4W0.449329, d4W0.454981, d4W0.472367, d4W0.502832, d4W0.548812, d4W0.472367, d4W0.454981, d4W0.449329, d4W0.454981, d4W0.472367, d4W0.502832, d4W0.548812, d4W0.502832, d4W0.472367, d4W0.454981, d4W0.449329, d4W0.454981, d4W0.472367, d4W0.704688, d4W0.61416, d4W0.548812, d4W0.502832, d4W0.472367, d4W0.454981, d4W0.449329, d4W0.454981, d4W1, d4W0.829029, d4W0.704688, d4W0.61416, d4W0.548812, d4W0.502832, d4W0.472367, d4W0.454981, d4W0.449329, d5W1, d5W0.704688, d5W0.829029, d5W0.548812, d5W0.61416, d5W0.704688, d5W0.472367, d5W0.502832, d5W0.548812, d5W0.61416, d5W0.449329, d5W0.454981, d5W0.472367, d5W0.502832, d5W0.548812, d5W0.472367, d5W0.454981, d5W0.449329, d5W0.454981, d5W0.472367, d5W0.502832, d5W0.548812, d5W0.502832, d5W0.472367, d5W0.454981, d5W0.449329, d5W0.454981, d5W0.472367, d5W0.704688, d5W0.61416, d5W0.548812, d5W0.502832, d5W0.472367, d5W0.454981, d5W0.449329, d5W0.454981, d5W1, d5W0.829029, d5W0.704688, d5W0.61416, d5W0.548812, d5W0.502832, d5W0.472367, d5W0.454981, d5W0.449329, d6W1, d6W0.704688, d6W0.829029, d6W0.548812, d6W0.61416, d6W0.704688, d6W0.472367, d6W0.502832, d6W0.548812, d6W0.61416, d6W0.449329, d6W0.454981, d6W0.472367, d6W0.502832, d6W0.548812, d6W0.472367, d6W0.454981, d6W0.449329, d6W0.454981, d6W0.472367, d6W0.502832, d6W0.548812, d6W0.502832, d6W0.472367, d6W0.454981, d6W0.449329, d6W0.454981, d6W0.472367, d6W0.704688, d6W0.61416, d6W0.548812, d6W0.502832, d6W0.472367, d6W0.454981, d6W0.449329, d6W0.454981, d6W1, d6W0.829029, d6W0.704688, d6W0.61416, d6W0.548812, d6W0.502832, d6W0.472367, d6W0.454981, d6W0.449329, d7W1, d7W0.704688, d7W0.829029, d7W0.548812, d7W0.61416, d7W0.704688, d7W0.472367, d7W0.502832, d7W0.548812, d7W0.61416, d7W0.449329, d7W0.454981, d7W0.472367, d7W0.502832, d7W0.548812, d7W0.472367, d7W0.454981, d7W0.449329, d7W0.454981, d7W0.472367, d7W0.502832, d7W0.548812, d7W0.502832, d7W0.472367, d7W0.454981, d7W0.449329, d7W0.454981, d7W0.472367, d7W0.704688, d7W0.61416, d7W0.548812, d7W0.502832, d7W0.472367, d7W0.454981, d7W0.449329, d7W0.454981, d7W1, d7W0.829029, d7W0.704688, d7W0.61416, d7W0.548812, d7W0.502832, d7W0.472367, d7W0.454981, d7W0.449329, 
210, 0.9975,0.9825,0.955,0.885,0.125,0.005,0,0,1,1,0.99,0.855,0.1325,0.0075,0,0,1,1,0.985,0.8525,0.13,0.0125,0,0,0.99,0.9925,0.985,0.8675,0.135,0.045,0.0025,0,1,1,0.9775,0.86,0.12,0.015,0,0,1,1,0.985,0.855,0.155,0.02,0,0,1,1,0.9825,0.8325,0.165,0.0125,0,0,1,1,0.975,0.8825,0.125,0.0175,0.0025,0,194,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,0,0,0,0,0,0,0,193,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,7,0,0,0,0,0,0,0,167,4,24,2,0,4,1,1,2,0,1,0,1,1,2,1,0,1,0,1,1,2,1,1,0,1,0,1,4,0,2,1,1,0,1,0,167,24,4,0,2,1,1,0,1,79,18,53,5,12,18,6,3,5,12,11,13,6,3,5,6,13,11,13,6,3,5,3,6,13,11,13,6,18,12,5,3,6,13,11,13,79,53,18,12,5,3,6,13,11,78,26,52,8,13,26,7,5,8,13,3,8,7,5,8,7,8,3,8,7,5,8,5,7,8,3,8,7,26,13,8,5,7,8,3,8,78,52,26,13,8,5,7,8,3,158,4,35,1,2,4,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1,0,0,0,0,0,158,35,4,2,1,0,0,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
220, 1,1,0.98,0.855,0.16,0.015,0.0025,0,1,1,0.9925,0.88,0.15,0.025,0.0025,0,0.9975,0.9975,0.98,0.8775,0.165,0.0275,0,0,0.99,0.995,0.9775,0.8875,0.2075,0.0175,0.0025,0.0025,1,1,0.97,0.81,0.155,0.0225,0,0,1,1,0.99,0.885,0.195,0.0225,0.0025,0,1,0.9975,0.94,0.83,0.16,0.01,0,0,0.99,0.995,0.98,0.8675,0.1675,0.0225,0.0025,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,196,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,196,2,1,1,0,0,0,0,0,167,5,25,0,1,5,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,5,1,0,1,1,0,0,0,167,25,5,1,0,1,1,0,0,99,23,42,6,9,23,2,3,6,9,10,6,2,3,6,2,6,10,6,2,3,6,3,2,6,10,6,2,23,9,6,3,2,6,10,6,99,42,23,9,6,3,2,6,10,79,24,46,15,8,24,5,10,15,8,9,4,5,10,15,5,4,9,4,5,10,15,10,5,4,9,4,5,24,8,15,10,5,4,9,4,79,46,24,8,15,10,5,4,9,160,9,26,1,3,9,0,0,1,3,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,9,3,1,0,0,1,0,1,160,26,9,3,1,0,0,1,0,199,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,199,0,0,1,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
230, 1,1,0.9925,0.795,0.2025,0.0425,0.0025,0,1,1,0.9925,0.815,0.2475,0.025,0.0025,0,1,1,0.9875,0.7775,0.2175,0.0175,0,0,0.995,1,0.9875,0.8275,0.1975,0.015,0,0,1,1,0.985,0.81,0.215,0.025,0.0025,0,1,1,0.985,0.8175,0.22,0.0125,0,0,0.99,0.99,0.99,0.77,0.1925,0.03,0.005,0,1,1,0.9825,0.7625,0.195,0.0225,0.0025,0,194,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,0,0,0,0,0,0,0,192,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,192,6,2,0,0,0,0,0,0,176,5,13,0,3,5,0,1,0,3,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,5,3,0,1,0,1,1,1,176,13,5,3,0,1,0,1,1,88,22,36,10,12,22,4,7,10,12,10,11,4,7,10,4,11,10,11,4,7,10,7,4,11,10,11,4,22,12,10,7,4,11,10,11,88,36,22,12,10,7,4,11,10,61,27,51,8,17,27,7,7,8,17,8,14,7,7,8,7,14,8,14,7,7,8,7,7,14,8,14,7,27,17,8,7,7,14,8,14,61,51,27,17,8,7,7,14,8,160,6,28,1,2,6,1,1,1,2,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,6,2,1,1,1,0,1,0,160,28,6,2,1,1,1,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
240, 1,0.9975,0.9875,0.82,0.1175,0.0275,0.0075,0,1,0.9975,0.96,0.81,0.115,0.03,0,0,1,1,0.9775,0.86,0.135,0.0175,0,0,1,0.995,0.985,0.8475,0.1475,0.0175,0,0.0025,0.99,0.9975,0.98,0.8425,0.125,0.0225,0.0025,0,1,1,0.9775,0.865,0.1575,0.0125,0,0,1,1,0.975,0.855,0.1575,0.0275,0.0075,0.0025,0.995,0.9925,0.98,0.8675,0.105,0.0325,0.0075,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,192,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,192,6,2,0,0,0,0,0,0,167,3,25,2,0,3,0,1,2,0,1,1,0,1,2,0,1,1,1,0,1,2,1,0,1,1,1,0,3,0,2,1,0,1,1,1,167,25,3,0,2,1,0,1,1,61,23,44,18,22,23,11,9,18,22,6,6,11,9,18,11,6,6,6,11,9,18,9,11,6,6,6,11,23,22,18,9,11,6,6,6,61,44,23,22,18,9,11,6,6,78,27,51,8,13,27,8,5,8,13,4,6,8,5,8,8,6,4,6,8,5,8,5,8,6,4,6,8,27,13,8,5,8,6,4,6,78,51,27,13,8,5,8,6,4,165,9,21,1,2,9,2,0,1,2,0,0,2,0,1,2,0,0,0,2,0,1,0,2,0,0,0,2,9,2,1,0,2,0,0,0,165,21,9,2,1,0,2,0,0,192,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,8,0,0,0,0,0,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,
250, 1,1,0.995,0.8175,0.145,0.005,0,0,1,0.995,0.9825,0.755,0.14,0.0175,0,0,1,0.995,0.985,0.84,0.1525,0.0175,0.0125,0.0025,1,0.9925,0.98,0.8125,0.14,0.0125,0,0,0.965,0.9975,0.9925,0.815,0.1375,0.0125,0,0,1,0.9975,0.99,0.82,0.1375,0.025,0,0,1,1,0.9875,0.83,0.135,0.03,0.0025,0,1,1,0.985,0.8475,0.1275,0.0075,0,0.01,189,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,189,10,1,0,0,0,0,0,0,192,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,192,6,2,0,0,0,0,0,0,164,6,29,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,164,29,6,1,0,0,0,0,0,64,25,46,16,19,25,5,6,16,19,9,10,5,6,16,5,10,9,10,5,6,16,6,5,10,9,10,5,25,19,16,6,5,10,9,10,64,46,25,19,16,6,5,10,9,108,19,33,7,11,19,4,3,7,11,10,5,4,3,7,4,5,10,5,4,3,7,3,4,5,10,5,4,19,11,7,3,4,5,10,5,108,33,19,11,7,3,4,5,10,161,9,25,1,1,9,1,0,1,1,2,0,1,0,1,1,0,2,0,1,0,1,0,1,0,2,0,1,9,1,1,0,1,0,2,0,161,25,9,1,1,0,1,0,2,190,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,190,9,1,0,0,0,0,0,0,194,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,0,0,0,0,0,0,0,
260, 1,1,1,0.8675,0.145,0.0075,0,0,0.9925,0.9975,0.9925,0.8375,0.1325,0.02,0,0,1,0.9975,0.985,0.825,0.18,0.025,0,0,0.9875,0.985,0.99,0.8175,0.1125,0.0125,0,0,1,1,0.99,0.8625,0.1275,0.0175,0,0,1,0.9975,0.9875,0.8425,0.125,0.0325,0.0075,0,1,1,1,0.8525,0.1675,0.015,0,0,1,1,0.995,0.84,0.105,0.015,0,0,184,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,184,15,1,0,0,0,0,0,0,194,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,194,5,1,0,0,0,0,0,0,181,2,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,181,17,2,0,0,0,0,0,0,83,23,47,8,15,23,4,8,8,15,4,8,4,8,8,4,8,4,8,4,8,8,8,4,8,4,8,4,23,15,8,8,4,8,4,8,83,47,23,15,8,8,4,8,4,81,31,34,9,16,31,5,8,9,16,9,7,5,8,9,5,7,9,7,5,8,9,8,5,7,9,7,5,31,16,9,8,5,7,9,7,81,34,31,16,9,8,5,7,9,177,1,16,0,4,1,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,2,0,177,16,1,4,0,0,0,0,2,194,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
270, 1,1,0.9975,0.8375,0.1475,0.0075,0,0,0.9975,0.995,0.9925,0.83,0.16,0.0225,0,0,1,0.9975,0.995,0.85,0.1675,0.02,0,0,1,1,0.9875,0.845,0.16,0.015,0.0025,0,1,0.9975,0.995,0.8575,0.165,0.01,0,0,1,1,0.9925,0.8175,0.1725,0.02,0,0.0075,1,1,0.9925,0.8175,0.1425,0.01,0.0025,0,1,1,0.985,0.83,0.1925,0.0175,0.0025,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,177,4,12,1,3,4,1,1,1,3,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,4,3,1,1,1,0,1,0,177,12,4,3,1,1,1,0,1,81,23,47,17,12,23,3,7,17,12,6,4,3,7,17,3,4,6,4,3,7,17,7,3,4,6,4,3,23,12,17,7,3,4,6,4,81,47,23,12,17,7,3,4,6,69,25,42,11,15,25,2,14,11,15,9,13,2,14,11,2,13,9,13,2,14,11,14,2,13,9,13,2,25,15,11,14,2,13,9,13,69,42,25,15,11,14,2,13,9,165,4,18,2,2,4,5,3,2,2,1,0,5,3,2,5,0,1,0,5,3,2,3,5,0,1,0,5,4,2,2,3,5,0,1,0,165,18,4,2,2,3,5,0,1,194,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,194,5,1,0,0,0,0,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,
280, 1,1,0.9975,0.8625,0.2425,0.02,0.0025,0,1,1,0.9875,0.8775,0.2575,0.0175,0.0025,0,1,0.9975,0.9925,0.8525,0.29,0.02,0.01,0.0025,1,0.9975,0.9725,0.84,0.23,0.02,0,0,1,1,0.985,0.8775,0.245,0.025,0.0175,0.005,1,0.99,0.98,0.87,0.2725,0.0325,0,0,1,0.995,0.9875,0.8775,0.22,0.035,0.0175,0.0025,1,1,0.9975,0.89,0.31,0.025,0.005,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,192,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,8,0,0,0,0,0,0,0,172,7,19,0,1,7,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,7,1,0,0,0,1,0,1,172,19,7,1,0,0,0,1,0,120,12,39,8,8,12,4,2,8,8,5,2,4,2,8,4,2,5,2,4,2,8,2,4,2,5,2,4,12,8,8,2,4,2,5,2,120,39,12,8,8,2,4,2,5,42,27,32,20,26,27,13,17,20,26,9,14,13,17,20,13,14,9,14,13,17,20,17,13,14,9,14,13,27,26,20,17,13,14,9,14,42,32,27,26,20,17,13,14,9,173,4,13,0,5,4,2,1,0,5,0,2,2,1,0,2,2,0,2,2,1,0,1,2,2,0,2,2,4,5,0,1,2,2,0,2,173,13,4,5,0,1,2,2,0,189,5,5,1,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,189,5,5,0,1,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
290, 1,1,0.99,0.875,0.245,0.045,0.0025,0,1,0.9975,0.99,0.885,0.2125,0.0225,0.005,0,1,1,0.99,0.8625,0.2625,0.0275,0.015,0.0075,1,1,0.99,0.855,0.2025,0.01,0.0025,0,1,1,0.98,0.85,0.2225,0.035,0.01,0.0025,1,1,0.9875,0.8725,0.235,0.03,0,0,0.9975,1,0.995,0.88,0.1725,0.0225,0.0025,0,1,1,0.985,0.8775,0.205,0.0175,0.0025,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,197,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,197,2,1,0,0,0,0,0,0,183,5,11,0,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,5,0,0,0,1,0,0,0,183,11,5,0,0,0,1,0,0,78,23,58,10,13,23,4,7,10,13,2,5,4,7,10,4,5,2,5,4,7,10,7,4,5,2,5,4,23,13,10,7,4,5,2,5,78,58,23,13,10,7,4,5,2,54,33,38,14,16,33,10,6,14,16,12,17,10,6,14,10,17,12,17,10,6,14,6,10,17,12,17,10,33,16,14,6,10,17,12,17,54,38,33,16,14,6,10,17,12,162,7,24,1,3,7,0,2,1,3,0,1,0,2,1,0,1,0,1,0,2,1,2,0,1,0,1,0,7,3,1,2,0,1,0,1,162,24,7,3,1,2,0,1,0,185,3,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,185,12,3,0,0,0,0,0,0,190,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0,0,0,0,0,0,0,
300, 1,1,0.985,0.8575,0.1525,0.025,0.0025,0,1,0.995,0.9925,0.8375,0.175,0.0225,0,0,1,0.9975,0.99,0.8575,0.135,0.02,0.0125,0.0025,1,0.9975,0.985,0.845,0.1575,0.02,0,0,1,0.9975,0.9925,0.8425,0.1775,0.035,0.0025,0,1,0.9975,0.985,0.86,0.1725,0.03,0.0025,0,0.9925,0.9975,0.9775,0.8375,0.16,0.0125,0.0025,0,1,0.995,0.9725,0.835,0.165,0.01,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,178,6,11,1,2,6,0,0,1,2,0,2,0,0,1,0,2,0,2,0,0,1,0,0,2,0,2,0,6,2,1,0,0,2,0,2,178,11,6,2,1,0,0,2,0,89,26,39,9,13,26,6,4,9,13,10,4,6,4,9,6,4,10,4,6,4,9,4,6,4,10,4,6,26,13,9,4,6,4,10,4,89,39,26,13,9,4,6,4,10,86,26,32,10,9,26,6,4,10,9,15,12,6,4,10,6,12,15,12,6,4,10,4,6,12,15,12,6,26,9,10,4,6,12,15,12,86,32,26,9,10,4,6,12,15,157,5,29,1,3,5,2,1,1,3,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,5,3,1,1,2,1,1,1,157,29,5,3,1,1,2,1,1,190,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,190,9,1,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
310, 1,1,0.985,0.87,0.2075,0.0175,0,0,1,0.9975,0.99,0.8325,0.1725,0.0125,0.0025,0,1,1,0.99,0.8525,0.16,0.02,0.0025,0,1,1,0.9675,0.82,0.15,0.0325,0,0,1,1,0.99,0.8575,0.1675,0.0125,0,0.0025,1,1,0.9975,0.84,0.1875,0.0075,0.0025,0,1,1,0.9975,0.8725,0.185,0.0125,0,0,1,0.9925,0.975,0.85,0.185,0.01,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,196,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,196,3,1,0,0,0,0,0,0,174,2,22,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,174,22,2,2,0,0,0,0,0,75,24,51,7,17,24,4,6,7,17,8,8,4,6,7,4,8,8,8,4,6,7,6,4,8,8,8,4,24,17,7,6,4,8,8,8,75,51,24,17,7,6,4,8,8,71,30,43,13,16,30,4,7,13,16,7,9,4,7,13,4,9,7,9,4,7,13,7,4,9,7,9,4,30,16,13,7,4,9,7,9,71,43,30,16,13,7,4,9,7,160,4,29,1,3,4,1,2,1,3,0,0,1,2,1,1,0,0,0,1,2,1,2,1,0,0,0,1,4,3,1,2,1,0,0,0,160,29,4,3,1,2,1,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
