gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.449329, d0W0.548812, d0W1, d0W0.548812, d0W0.449329, d1W1, d1W0.449329, d1W0.548812, d1W1, d1W0.548812, d1W0.449329, d2W1, d2W0.449329, d2W0.548812, d2W1, d2W0.548812, d2W0.449329, d3W1, d3W0.449329, d3W0.548812, d3W1, d3W0.548812, d3W0.449329, d4W1, d4W0.449329, d4W0.548812, d4W1, d4W0.548812, d4W0.449329, d5W1, d5W0.449329, d5W0.548812, d5W1, d5W0.548812, d5W0.449329, d6W1, d6W0.449329, d6W0.548812, d6W1, d6W0.548812, d6W0.449329, d7W1, d7W0.449329, d7W0.548812, d7W1, d7W0.548812, d7W0.449329, d8W1, d8W0.449329, d8W0.548812, d8W1, d8W0.548812, d8W0.449329, d9W1, d9W0.449329, d9W0.548812, d9W1, d9W0.548812, d9W0.449329, d10W1, d10W0.449329, d10W0.548812, d10W1, d10W0.548812, d10W0.449329, d11W1, d11W0.449329, d11W0.548812, d11W1, d11W0.548812, d11W0.449329, d12W1, d12W0.449329, d12W0.548812, d12W1, d12W0.548812, d12W0.449329, d13W1, d13W0.449329, d13W0.548812, d13W1, d13W0.548812, d13W0.449329, d14W1, d14W0.449329, d14W0.548812, d14W1, d14W0.548812, d14W0.449329, d15W1, d15W0.449329, d15W0.548812, d15W1, d15W0.548812, d15W0.449329, d16W1, d16W0.449329, d16W0.548812, d16W1, d16W0.548812, d16W0.449329, d17W1, d17W0.449329, d17W0.548812, d17W1, d17W0.548812, d17W0.449329, d18W1, d18W0.449329, d18W0.548812, d18W1, d18W0.548812, d18W0.449329, d19W1, d19W0.449329, d19W0.548812, d19W1, d19W0.548812, d19W0.449329, 
340, 1,1,1,1,1,1,1,1,0.9875,0.87,0.14,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.8875,0.1525,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,2,3,195,3,2,163,18,19,163,19,18,141,25,34,141,34,25,192,2,6,192,6,2,200,0,0,200,0,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
350, 1,1,1,1,1,1,1,1,0.995,0.855,0.13,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.99,0.83,0.12,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,3,2,195,2,3,147,33,20,147,20,33,153,19,28,153,28,19,189,4,7,189,7,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
360, 1,1,1,1,1,1,1,1,0.99,0.8925,0.12,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8875,0.1375,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,2,0,198,0,2,164,15,21,164,21,15,139,31,30,139,30,31,195,1,4,195,4,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
370, 1,1,1,1,1,1,1,1,0.9975,0.9025,0.135,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.91,0.1475,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,1,3,196,3,1,170,15,15,170,15,15,156,17,27,156,27,17,196,3,1,196,1,3,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
380, 1,1,1,1,1,1,1,1,1,0.8375,0.12,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.835,0.1075,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,195,2,3,195,3,2,139,25,36,139,36,25,175,9,16,175,16,9,195,2,3,195,3,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
390, 1,1,1,1,1,1,1,1,0.9825,0.87,0.13,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.88,0.1275,0.0025,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,187,2,11,187,11,2,162,12,26,162,26,12,158,23,19,158,19,23,198,1,1,198,1,1,198,1,1,198,1,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
400, 1,1,1,1,1,1,1,1,0.9825,0.89,0.135,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.885,0.15,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,0,9,191,9,0,159,15,26,159,26,15,151,22,27,151,27,22,189,4,7,189,7,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
410, 1,1,1,1,1,1,1,1,0.9975,0.8975,0.1775,0.015,0,0.0025,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.8925,0.1625,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,168,14,18,168,18,14,132,32,36,132,36,32,194,2,4,194,4,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
420, 1,1,1,1,1,1,1,1,0.9925,0.92,0.15,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.925,0.145,0,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,1,6,193,6,1,164,17,19,164,19,17,143,28,29,143,29,28,197,2,1,197,1,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
430, 1,1,1,1,1,1,1,1,0.995,0.915,0.13,0.005,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.9275,0.1325,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,1,5,194,5,1,167,19,14,167,14,19,146,21,33,146,33,21,194,1,5,194,5,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
440, 1,1,1,1,1,1,1,1,0.9925,0.8925,0.1425,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.885,0.1525,0.0175,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,3,9,188,9,3,150,23,27,150,27,23,142,30,28,142,28,30,191,1,8,191,8,1,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
450, 1,1,1,1,1,1,1,1,0.98,0.9125,0.1275,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.935,0.115,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,3,3,194,3,3,162,14,24,162,24,14,159,23,18,159,18,23,194,2,4,194,4,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
460, 1,1,1,1,1,1,1,1,0.985,0.8175,0.12,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.835,0.12,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,4,1,195,1,4,156,26,18,156,18,26,165,18,17,165,17,18,191,3,6,191,6,3,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
470, 1,1,1,1,1,1,1,1,0.99,0.8525,0.185,0,0.005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8375,0.165,0.005,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,191,2,7,191,7,2,121,38,41,121,41,38,153,24,23,153,23,24,192,2,6,192,6,2,199,1,0,199,0,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
480, 1,1,1,1,1,1,1,1,0.9975,0.9325,0.15,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.88,0.1425,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,1,7,192,7,1,152,20,28,152,28,20,165,14,21,165,21,14,197,0,3,197,3,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
490, 1,1,1,1,1,1,1,0.995,0.9875,0.855,0.175,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8825,0.1725,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,189,3,8,189,8,3,147,18,35,147,35,18,149,16,35,149,35,16,192,3,5,192,5,3,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
500, 1,1,1,1,1,1,1,1,0.99,0.85,0.165,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.87,0.1675,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,3,6,191,6,3,159,19,22,159,22,19,156,26,18,156,18,26,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
510, 1,1,1,1,1,1,1,1,0.9875,0.8625,0.12,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9825,0.875,0.13,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,194,2,4,194,4,2,151,24,25,151,25,24,156,25,19,156,19,25,197,1,2,197,2,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
520, 1,1,1,1,1,1,1,1,0.9875,0.8525,0.13,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.8525,0.125,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,196,0,4,196,4,0,154,15,31,154,31,15,151,16,33,151,33,16,195,0,5,195,5,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
530, 1,1,1,1,1,1,1,0.995,0.9875,0.84,0.13,0.0075,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.835,0.12,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,0,9,191,9,0,148,26,26,148,26,26,136,27,37,136,37,27,182,3,15,182,15,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
540, 1,1,1,1,1,1,1,1,0.985,0.8675,0.1325,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8775,0.145,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,169,17,14,169,14,17,160,23,17,160,17,23,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
550, 1,1,1,1,1,1,1,1,0.975,0.84,0.0825,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.835,0.105,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,5,4,191,4,5,151,22,27,151,27,22,151,20,29,151,29,20,192,4,4,192,4,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
560, 1,1,1,1,1,1,1,1,0.9875,0.7675,0.185,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.985,0.77,0.185,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,3,9,188,9,3,136,43,21,136,21,43,149,30,21,149,21,30,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
570, 1,1,1,1,1,1,1,1,0.99,0.8775,0.145,0.015,0.005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.8675,0.1425,0.01,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,159,15,26,159,26,15,149,29,22,149,22,29,186,7,7,186,7,7,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
580, 1,1,1,1,1,1,1,1,0.99,0.895,0.085,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8975,0.09,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,194,0,6,194,6,0,160,15,25,160,25,15,157,25,18,157,18,25,191,2,7,191,7,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
590, 1,1,1,1,1,1,1,1,0.995,0.8925,0.1925,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.9025,0.1775,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,0,5,195,5,0,173,12,15,173,15,12,147,24,29,147,29,24,196,1,3,196,3,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
600, 1,1,1,1,1,1,1,1,0.995,0.815,0.125,0.0175,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8425,0.12,0.015,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,4,0,196,0,4,144,21,35,144,35,21,150,19,31,150,31,19,188,0,12,188,12,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
610, 1,1,1,1,1,1,1,1,0.9925,0.89,0.0825,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.8725,0.105,0.0025,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,2,6,192,6,2,144,25,31,144,31,25,169,12,19,169,19,12,195,0,5,195,5,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
620, 1,1,1,1,1,1,1,1,1,0.89,0.1425,0.005,0.005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8725,0.14,0.0175,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,161,12,27,161,27,12,154,17,29,154,29,17,196,1,3,196,3,1,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
630, 1,1,1,1,1,1,1,1,0.995,0.86,0.1275,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.855,0.14,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,157,25,18,157,18,25,173,13,14,173,14,13,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
640, 1,1,1,1,1,1,1,1,0.9975,0.89,0.1425,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.875,0.1125,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,0,5,195,5,0,164,15,21,164,21,15,163,21,16,163,16,21,194,1,5,194,5,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
650, 1,1,1,1,1,1,1,1,0.98,0.765,0.1375,0.0025,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.98,0.7475,0.1275,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,194,1,5,194,5,1,116,39,45,116,45,39,153,21,26,153,26,21,195,0,5,195,5,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
660, 1,1,1,1,1,1,1,0.995,0.9825,0.915,0.1475,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.9,0.155,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,187,6,7,187,7,6,156,15,29,156,29,15,137,44,19,137,19,44,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
670, 1,1,1,1,1,1,1,1,0.995,0.865,0.1475,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.88,0.135,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,192,6,2,192,2,6,160,20,20,160,20,20,160,17,23,160,23,17,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
680, 1,1,1,1,1,1,1,1,0.99,0.8625,0.1275,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.845,0.1025,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,144,29,27,144,27,29,167,12,21,167,21,12,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
690, 1,1,1,1,1,1,1,1,0.985,0.82,0.0725,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9775,0.8375,0.08,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,189,3,8,189,8,3,151,30,19,151,19,30,175,13,12,175,12,13,196,1,3,196,3,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
700, 1,1,1,1,1,1,1,1,0.99,0.82,0.11,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.98,0.8125,0.1,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,2,6,192,6,2,137,29,34,137,34,29,165,17,18,165,18,17,195,0,5,195,5,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
