gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.467799, d0W0.481596, d0W0.45578, d0W0.460421, d0W0.467799, d0W0.450778, d0W0.45273, d0W0.45578, d0W0.460421, d0W0.449329, d0W0.449683, d0W0.450778, d0W0.45273, d0W0.45578, d0W0.450778, d0W0.449683, d0W0.449329, d0W0.449683, d0W0.450778, d0W0.45273, d0W0.45578, d0W0.45273, d0W0.450778, d0W0.449683, d0W0.449329, d0W0.449683, d0W0.450778, d0W0.467799, d0W0.460421, d0W0.45578, d0W0.45273, d0W0.450778, d0W0.449683, d0W0.449329, d0W0.449683, d0W1, d0W0.481596, d0W0.467799, d0W0.460421, d0W0.45578, d0W0.45273, d0W0.450778, d0W0.449683, d0W0.449329, d1W1, d1W0.467799, d1W0.481596, d1W0.45578, d1W0.460421, d1W0.467799, d1W0.450778, d1W0.45273, d1W0.45578, d1W0.460421, d1W0.449329, d1W0.449683, d1W0.450778, d1W0.45273, d1W0.45578, d1W0.450778, d1W0.449683, d1W0.449329, d1W0.449683, d1W0.450778, d1W0.45273, d1W0.45578, d1W0.45273, d1W0.450778, d1W0.449683, d1W0.449329, d1W0.449683, d1W0.450778, d1W0.467799, d1W0.460421, d1W0.45578, d1W0.45273, d1W0.450778, d1W0.449683, d1W0.449329, d1W0.449683, d1W1, d1W0.481596, d1W0.467799, d1W0.460421, d1W0.45578, d1W0.45273, d1W0.450778, d1W0.449683, d1W0.449329, d2W1, d2W0.467799, d2W0.481596, d2W0.45578, d2W0.460421, d2W0.467799, d2W0.450778, d2W0.45273, d2W0.45578, d2W0.460421, d2W0.449329, d2W0.449683, d2W0.450778, d2W0.45273, d2W0.45578, d2W0.450778, d2W0.449683, d2W0.449329, d2W0.449683, d2W0.450778, d2W0.45273, d2W0.45578, d2W0.45273, d2W0.450778, d2W0.449683, d2W0.449329, d2W0.449683, d2W0.450778, d2W0.467799, d2W0.460421, d2W0.45578, d2W0.45273, d2W0.450778, d2W0.449683, d2W0.449329, d2W0.449683, d2W1, d2W0.481596, d2W0.467799, d2W0.460421, d2W0.45578, d2W0.45273, d2W0.450778, d2W0.449683, d2W0.449329, d3W1, d3W0.467799, d3W0.481596, d3W0.45578, d3W0.460421, d3W0.467799, d3W0.450778, d3W0.45273, d3W0.45578, d3W0.460421, d3W0.449329, d3W0.449683, d3W0.450778, d3W0.45273, d3W0.45578, d3W0.450778, d3W0.449683, d3W0.449329, d3W0.449683, d3W0.450778, d3W0.45273, d3W0.45578, d3W0.45273, d3W0.450778, d3W0.449683, d3W0.449329, d3W0.449683, d3W0.450778, d3W0.467799, d3W0.460421, d3W0.45578, d3W0.45273, d3W0.450778, d3W0.449683, d3W0.449329, d3W0.449683, d3W1, d3W0.481596, d3W0.467799, d3W0.460421, d3W0.45578, d3W0.45273, d3W0.450778, d3W0.449683, d3W0.449329, d4W1, d4W0.467799, d4W0.481596, d4W0.45578, d4W0.460421, d4W0.467799, d4W0.450778, d4W0.45273, d4W0.45578, d4W0.460421, d4W0.449329, d4W0.449683, d4W0.450778, d4W0.45273, d4W0.45578, d4W0.450778, d4W0.449683, d4W0.449329, d4W0.449683, d4W0.450778, d4W0.45273, d4W0.45578, d4W0.45273, d4W0.450778, d4W0.449683, d4W0.449329, d4W0.449683, d4W0.450778, d4W0.467799, d4W0.460421, d4W0.45578, d4W0.45273, d4W0.450778, d4W0.449683, d4W0.449329, d4W0.449683, d4W1, d4W0.481596, d4W0.467799, d4W0.460421, d4W0.45578, d4W0.45273, d4W0.450778, d4W0.449683, d4W0.449329, d5W1, d5W0.467799, d5W0.481596, d5W0.45578, d5W0.460421, d5W0.467799, d5W0.450778, d5W0.45273, d5W0.45578, d5W0.460421, d5W0.449329, d5W0.449683, d5W0.450778, d5W0.45273, d5W0.45578, d5W0.450778, d5W0.449683, d5W0.449329, d5W0.449683, d5W0.450778, d5W0.45273, d5W0.45578, d5W0.45273, d5W0.450778, d5W0.449683, d5W0.449329, d5W0.449683, d5W0.450778, d5W0.467799, d5W0.460421, d5W0.45578, d5W0.45273, d5W0.450778, d5W0.449683, d5W0.449329, d5W0.449683, d5W1, d5W0.481596, d5W0.467799, d5W0.460421, d5W0.45578, d5W0.45273, d5W0.450778, d5W0.449683, d5W0.449329, d6W1, d6W0.467799, d6W0.481596, d6W0.45578, d6W0.460421, d6W0.467799, d6W0.450778, d6W0.45273, d6W0.45578, d6W0.460421, d6W0.449329, d6W0.449683, d6W0.450778, d6W0.45273, d6W0.45578, d6W0.450778, d6W0.449683, d6W0.449329, d6W0.449683, d6W0.450778, d6W0.45273, d6W0.45578, d6W0.45273, d6W0.450778, d6W0.449683, d6W0.449329, d6W0.449683, d6W0.450778, d6W0.467799, d6W0.460421, d6W0.45578, d6W0.45273, d6W0.450778, d6W0.449683, d6W0.449329, d6W0.449683, d6W1, d6W0.481596, d6W0.467799, d6W0.460421, d6W0.45578, d6W0.45273, d6W0.450778, d6W0.449683, d6W0.449329, d7W1, d7W0.467799, d7W0.481596, d7W0.45578, d7W0.460421, d7W0.467799, d7W0.450778, d7W0.45273, d7W0.45578, d7W0.460421, d7W0.449329, d7W0.449683, d7W0.450778, d7W0.45273, d7W0.45578, d7W0.450778, d7W0.449683, d7W0.449329, d7W0.449683, d7W0.450778, d7W0.45273, d7W0.45578, d7W0.45273, d7W0.450778, d7W0.449683, d7W0.449329, d7W0.449683, d7W0.450778, d7W0.467799, d7W0.460421, d7W0.45578, d7W0.45273, d7W0.450778, d7W0.449683, d7W0.449329, d7W0.449683, d7W1, d7W0.481596, d7W0.467799, d7W0.460421, d7W0.45578, d7W0.45273, d7W0.450778, d7W0.449683, d7W0.449329, 
210, 1,1,0.995,0.915,0.1225,0,0,0,1,1,0.995,0.905,0.125,0.0025,0,0,1,1,0.995,0.9175,0.125,0.01,0,0,1,1,0.995,0.9,0.11,0.0025,0,0,1,1,0.9925,0.8975,0.0975,0.01,0,0,1,1,1,0.9075,0.11,0.0025,0,0,1,1,0.995,0.8825,0.1025,0,0,0,1,0.9975,0.9925,0.9075,0.0975,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,188,2,8,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,188,8,2,1,0,0,0,0,1,146,14,13,4,5,14,2,5,4,5,10,1,2,5,4,2,1,10,1,2,5,4,5,2,1,10,1,2,14,5,4,5,2,1,10,1,146,13,14,5,4,5,2,1,10,128,11,21,10,11,11,2,2,10,11,12,3,2,2,10,2,3,12,3,2,2,10,2,2,3,12,3,2,11,11,10,2,2,3,12,3,128,21,11,11,10,2,2,3,12,191,1,5,1,2,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,191,5,1,2,1,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
220, 1,1,0.995,0.84,0.1775,0.0225,0,0,1,1,0.9925,0.85,0.1675,0.02,0,0,1,1,0.985,0.835,0.17,0.0225,0,0,1,0.9975,0.985,0.84,0.1625,0.0175,0,0,1,1,0.9925,0.8425,0.1675,0.02,0,0,1,1,0.9925,0.8275,0.1925,0.015,0,0,1,1,0.985,0.8425,0.165,0.02,0.0025,0,1,1,0.9825,0.835,0.175,0.02,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,197,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,197,2,1,0,0,0,0,0,0,186,3,9,0,1,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,186,9,3,1,0,0,0,0,1,119,13,30,4,10,13,3,5,4,10,14,2,3,5,4,3,2,14,2,3,5,4,5,3,2,14,2,3,13,10,4,5,3,2,14,2,119,30,13,10,4,5,3,2,14,119,8,22,4,9,8,5,10,4,9,18,5,5,10,4,5,5,18,5,5,10,4,10,5,5,18,5,5,8,9,4,10,5,5,18,5,119,22,8,9,4,10,5,5,18,178,4,11,2,1,4,3,0,2,1,1,0,3,0,2,3,0,1,0,3,0,2,0,3,0,1,0,3,4,1,2,0,3,0,1,0,178,11,4,1,2,0,3,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
230, 1,1,0.9775,0.8425,0.105,0.015,0,0,1,1,0.9875,0.855,0.11,0.0175,0,0,1,1,0.985,0.86,0.1,0.015,0,0,1,1,0.9775,0.85,0.1,0.015,0,0,1,1,0.9875,0.8525,0.105,0.015,0,0,1,1,0.99,0.85,0.0975,0.02,0,0,1,1,0.9775,0.8475,0.0875,0.0175,0,0,1,1,0.9875,0.8575,0.1325,0.015,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,199,0,0,1,0,0,0,0,0,184,3,2,2,6,3,0,2,2,6,1,0,0,2,2,0,0,1,0,0,2,2,2,0,0,1,0,0,3,6,2,2,0,0,1,0,184,2,3,6,2,2,0,0,1,107,11,22,15,11,11,6,5,15,11,18,5,6,5,15,6,5,18,5,6,5,15,5,6,5,18,5,6,11,11,15,5,6,5,18,5,107,22,11,11,15,5,6,5,18,122,13,17,6,5,13,3,9,6,5,23,2,3,9,6,3,2,23,2,3,9,6,9,3,2,23,2,3,13,5,6,9,3,2,23,2,122,17,13,5,6,9,3,2,23,195,1,0,0,1,1,3,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,1,1,0,0,3,0,0,0,195,0,1,1,0,0,3,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
240, 1,0.9975,0.985,0.8725,0.155,0.0025,0,0,1,0.9975,0.99,0.85,0.1475,0.0075,0,0,1,1,0.995,0.8375,0.1525,0.005,0,0,1,1,0.985,0.85,0.15,0.0075,0,0,1,1,0.9925,0.865,0.15,0.0025,0,0,1,1,0.995,0.865,0.16,0.0075,0,0,1,1,0.99,0.8575,0.145,0.015,0,0,1,0.9975,0.99,0.85,0.145,0.0025,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,179,5,10,1,2,5,1,0,1,2,2,0,1,0,1,1,0,2,0,1,0,1,0,1,0,2,0,1,5,2,1,0,1,0,2,0,179,10,5,2,1,0,1,0,2,114,13,24,7,11,13,4,2,7,11,22,3,4,2,7,4,3,22,3,4,2,7,2,4,3,22,3,4,13,11,7,2,4,3,22,3,114,24,13,11,7,2,4,3,22,150,4,12,6,5,4,3,1,6,5,16,3,3,1,6,3,3,16,3,3,1,6,1,3,3,16,3,3,4,5,6,1,3,3,16,3,150,12,4,5,6,1,3,3,16,192,2,4,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,192,4,2,1,0,1,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
250, 1,1,0.9975,0.8825,0.18,0.01,0,0,1,1,0.995,0.865,0.165,0.015,0,0,1,1,0.995,0.8625,0.155,0.015,0,0,1,1,0.9925,0.8775,0.1475,0.0125,0,0,1,1,1,0.88,0.1725,0.015,0,0,1,1,0.9925,0.875,0.16,0.015,0,0,1,1,0.995,0.875,0.1325,0.0175,0,0,1,1,0.9975,0.8925,0.155,0.0075,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,196,2,0,0,0,0,0,1,1,141,14,11,6,9,14,3,5,6,9,8,3,3,5,6,3,3,8,3,3,5,6,5,3,3,8,3,3,14,9,6,5,3,3,8,3,141,11,14,9,6,5,3,3,8,101,23,20,9,17,23,9,9,9,17,5,7,9,9,9,9,7,5,7,9,9,9,9,9,7,5,7,9,23,17,9,9,9,7,5,7,101,20,23,17,9,9,9,7,5,187,1,8,2,1,1,0,1,2,1,0,0,0,1,2,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,2,1,0,0,0,0,187,8,1,1,2,1,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
260, 1,1,0.9925,0.835,0.1075,0.0125,0,0,1,1,0.99,0.825,0.1225,0.0125,0,0,1,0.9975,0.9925,0.8525,0.12,0.0125,0,0,1,1,0.9875,0.8375,0.125,0.0125,0,0,1,1,0.9875,0.85,0.11,0.0125,0,0,1,0.9975,0.99,0.85,0.1175,0.015,0,0,1,0.9975,0.9875,0.8525,0.1175,0.0125,0,0,1,0.9975,0.99,0.8375,0.13,0.01,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,193,3,1,0,1,3,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3,1,0,1,0,0,1,0,193,1,3,1,0,1,0,0,1,123,13,15,7,5,13,1,4,7,5,25,7,1,4,7,1,7,25,7,1,4,7,4,1,7,25,7,1,13,5,7,4,1,7,25,7,123,15,13,5,7,4,1,7,25,146,7,9,3,4,7,2,0,3,4,28,1,2,0,3,2,1,28,1,2,0,3,0,2,1,28,1,2,7,4,3,0,2,1,28,1,146,9,7,4,3,0,2,1,28,189,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,189,9,1,0,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
270, 1,1,0.9925,0.81,0.1,0.0125,0,0,1,1,0.985,0.805,0.0925,0.005,0,0,1,1,0.9925,0.7925,0.11,0.015,0,0,1,1,0.9925,0.805,0.0825,0.005,0,0,1,1,0.9875,0.79,0.095,0.005,0,0,1,1,0.9875,0.7925,0.1025,0.01,0,0,1,0.9975,0.9825,0.785,0.085,0.005,0,0,1,1,0.9925,0.82,0.095,0.0075,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,183,4,8,2,2,4,0,0,2,2,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,4,2,2,0,0,0,1,0,183,8,4,2,2,0,0,0,1,135,8,16,8,8,8,2,3,8,8,19,1,2,3,8,2,1,19,1,2,3,8,3,2,1,19,1,2,8,8,8,3,2,1,19,1,135,16,8,8,8,3,2,1,19,130,17,19,7,10,17,2,6,7,10,7,2,2,6,7,2,2,7,2,2,6,7,6,2,2,7,2,2,17,10,7,6,2,2,7,2,130,19,17,10,7,6,2,2,7,190,2,4,1,2,2,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,190,4,2,2,1,1,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
280, 1,0.995,0.99,0.83,0.13,0.0075,0,0,1,1,0.9975,0.8625,0.14,0.0075,0,0,1,1,0.9975,0.855,0.1475,0.005,0,0,1,1,0.9925,0.86,0.1425,0.01,0,0,1,1,1,0.8525,0.15,0.01,0,0,1,1,0.9975,0.8625,0.1325,0.0075,0,0,1,1,0.9975,0.86,0.1375,0.01,0,0,1,0.995,0.995,0.89,0.165,0.0075,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,193,2,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,193,4,2,0,0,0,0,0,1,110,16,17,7,14,16,4,4,7,14,23,5,4,4,7,4,5,23,5,4,4,7,4,4,5,23,5,4,16,14,7,4,4,5,23,5,110,17,16,14,7,4,4,5,23,136,7,10,11,8,7,5,2,11,8,19,2,5,2,11,5,2,19,2,5,2,11,2,5,2,19,2,5,7,8,11,2,5,2,19,2,136,10,7,8,11,2,5,2,19,191,1,4,0,3,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,191,4,1,3,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
290, 1,0.9975,0.985,0.8825,0.12,0.0025,0,0,1,1,0.98,0.88,0.1075,0.0075,0,0,1,1,0.985,0.885,0.11,0.0025,0,0,1,0.9975,0.98,0.895,0.115,0.0025,0,0,1,1,0.975,0.8775,0.105,0.005,0.01,0,1,0.9975,0.98,0.875,0.11,0.0025,0,0,1,1,0.995,0.885,0.0975,0.005,0,0,1,1,0.9875,0.885,0.11,0.0025,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,197,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,197,2,0,1,0,0,0,0,0,186,1,5,2,1,1,1,2,2,1,2,0,1,2,2,1,0,2,0,1,2,2,2,1,0,2,0,1,1,1,2,2,1,0,2,0,186,5,1,1,2,2,1,0,2,128,12,11,10,11,12,9,6,10,11,12,1,9,6,10,9,1,12,1,9,6,10,6,9,1,12,1,9,12,11,10,6,9,1,12,1,128,11,12,11,10,6,9,1,12,141,5,15,5,6,5,6,4,5,6,14,4,6,4,5,6,4,14,4,6,4,5,4,6,4,14,4,6,5,6,5,4,6,4,14,4,141,15,5,6,5,4,6,4,14,192,3,4,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,192,4,3,0,1,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
300, 1,1,0.99,0.8475,0.1175,0.01,0,0,1,1,0.995,0.84,0.11,0.0075,0,0,1,1,0.995,0.865,0.1175,0.0125,0,0,1,1,0.995,0.8475,0.1125,0.0125,0,0,1,1,0.99,0.83,0.1125,0.01,0,0,1,1,0.99,0.85,0.1175,0.0025,0,0,1,1,0.9875,0.8425,0.1,0.005,0,0,1,1,0.995,0.8475,0.125,0.0075,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,187,5,4,1,2,5,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,5,2,1,0,0,0,1,0,187,4,5,2,1,0,0,0,1,117,14,25,11,13,14,5,2,11,13,10,3,5,2,11,5,3,10,3,5,2,11,2,5,3,10,3,5,14,13,11,2,5,3,10,3,117,25,14,13,11,2,5,3,10,128,7,14,8,7,7,9,6,8,7,18,3,9,6,8,9,3,18,3,9,6,8,6,9,3,18,3,9,7,7,8,6,9,3,18,3,128,14,7,7,8,6,9,3,18,193,0,3,0,0,0,1,0,0,0,2,1,1,0,0,1,1,2,1,1,0,0,0,1,1,2,1,1,0,0,0,0,1,1,2,1,193,3,0,0,0,0,1,1,2,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
310, 1,1,0.9975,0.845,0.135,0.005,0,0,1,1,0.9975,0.8675,0.15,0.005,0,0,1,1,0.9975,0.8675,0.1575,0.0025,0,0,1,1,0.995,0.86,0.14,0.005,0,0,1,1,0.9975,0.8725,0.1425,0.005,0,0,1,1,0.9975,0.8475,0.15,0.0075,0,0,1,1,0.9975,0.8725,0.1475,0.01,0,0,1,1,0.9975,0.875,0.1475,0.01,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,196,2,0,1,0,0,0,0,1,141,15,19,6,7,15,2,2,6,7,5,3,2,2,6,2,3,5,3,2,2,6,2,2,3,5,3,2,15,7,6,2,2,3,5,3,141,19,15,7,6,2,2,3,5,143,10,12,5,10,10,2,5,5,10,10,3,2,5,5,2,3,10,3,2,5,5,5,2,3,10,3,2,10,10,5,5,2,3,10,3,143,12,10,10,5,5,2,3,10,191,1,2,0,1,1,2,1,0,1,2,0,2,1,0,2,0,2,0,2,1,0,1,2,0,2,0,2,1,1,0,1,2,0,2,0,191,2,1,1,0,1,2,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
