gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0W1, d0W0.449329, d0W0.548812, d0W1, d0W0.548812, d0W0.449329, d1W1, d1W0.449329, d1W0.548812, d1W1, d1W0.548812, d1W0.449329, d2W1, d2W0.449329, d2W0.548812, d2W1, d2W0.548812, d2W0.449329, d3W1, d3W0.449329, d3W0.548812, d3W1, d3W0.548812, d3W0.449329, d4W1, d4W0.449329, d4W0.548812, d4W1, d4W0.548812, d4W0.449329, d5W1, d5W0.449329, d5W0.548812, d5W1, d5W0.548812, d5W0.449329, d6W1, d6W0.449329, d6W0.548812, d6W1, d6W0.548812, d6W0.449329, d7W1, d7W0.449329, d7W0.548812, d7W1, d7W0.548812, d7W0.449329, 
850, 1,0.9975,1,0.905,0.1325,0.0175,0,0,1,1,1,0.9025,0.13,0.0075,0,0,200,0,0,200,0,0,198,0,2,198,2,0,199,1,0,199,0,1,157,14,29,157,29,14,170,16,14,170,14,16,194,2,4,194,4,2,200,0,0,200,0,0,200,0,0,200,0,0,
860, 1,1,0.995,0.8875,0.0925,0.0075,0,0,1,1,0.995,0.9,0.1025,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,162,18,20,162,20,18,164,15,21,164,21,15,195,2,3,195,3,2,199,0,1,199,1,0,200,0,0,200,0,0,
870, 1,1,1,0.89,0.115,0.0075,0.0025,0,1,1,0.9975,0.8925,0.1225,0.01,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,1,4,195,4,1,153,19,28,153,28,19,147,21,32,147,32,21,195,3,2,195,2,3,200,0,0,200,0,0,200,0,0,200,0,0,
880, 1,1,0.99,0.905,0.11,0.005,0,0,1,1,0.99,0.8775,0.11,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,153,21,26,153,26,21,162,24,14,162,14,24,194,3,3,194,3,3,200,0,0,200,0,0,200,0,0,200,0,0,
890, 1,1,0.9925,0.8475,0.0975,0.0075,0,0,1,1,0.995,0.8325,0.0975,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,4,1,195,1,4,133,33,34,133,34,33,154,17,29,154,29,17,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,
900, 1,1,0.995,0.8275,0.15,0.0075,0,0,1,1,0.9925,0.84,0.1325,0.01,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,1,6,193,6,1,148,14,38,148,38,14,144,27,29,144,29,27,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
910, 1,1,0.97,0.8425,0.135,0.0125,0.0075,0,1,1,0.975,0.84,0.155,0.0125,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,4,8,188,8,4,140,35,25,140,25,35,160,21,19,160,19,21,193,3,4,193,4,3,197,0,3,197,3,0,200,0,0,200,0,0,
920, 1,0.9975,0.9675,0.775,0.0975,0.005,0,0,1,0.9975,0.9675,0.795,0.1025,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,186,6,8,186,8,6,110,40,50,110,50,40,172,12,16,172,16,12,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,
930, 1,1,0.995,0.825,0.16,0.0075,0,0,1,1,0.9975,0.8325,0.1625,0.0125,0,0,200,0,0,200,0,0,199,0,1,199,1,0,196,1,3,196,3,1,157,20,23,157,23,20,147,16,37,147,37,16,196,0,4,196,4,0,200,0,0,200,0,0,200,0,0,200,0,0,
940, 1,1,0.98,0.8025,0.1225,0.0175,0,0,1,1,0.99,0.8075,0.0975,0.01,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,2,6,192,6,2,150,24,26,150,26,24,132,35,33,132,33,35,196,0,4,196,4,0,200,0,0,200,0,0,200,0,0,200,0,0,
950, 1,1,0.995,0.8675,0.1575,0.01,0,0,1,1,0.995,0.8475,0.1825,0.015,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,2,6,192,6,2,148,30,22,148,22,30,150,22,28,150,28,22,194,2,4,194,4,2,200,0,0,200,0,0,200,0,0,200,0,0,
960, 1,0.9925,0.9825,0.8775,0.1725,0.02,0,0,1,1,0.99,0.8825,0.155,0.02,0,0,200,0,0,200,0,0,198,0,2,198,2,0,190,2,8,190,8,2,155,20,25,155,25,20,152,32,16,152,16,32,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,
970, 1,0.9975,0.9925,0.8975,0.1825,0.015,0,0,1,1,1,0.895,0.21,0.0175,0,0,200,0,0,200,0,0,199,0,1,199,1,0,195,3,2,195,2,3,163,21,16,163,16,21,121,30,49,121,49,30,190,1,9,190,9,1,200,0,0,200,0,0,200,0,0,200,0,0,
980, 1,1,0.9925,0.8825,0.1275,0.0125,0,0,1,1,0.9875,0.885,0.125,0.0075,0,0,200,0,0,200,0,0,199,0,1,199,1,0,193,3,4,193,4,3,161,22,17,161,17,22,158,20,22,158,22,20,197,0,3,197,3,0,199,1,0,199,0,1,200,0,0,200,0,0,
990, 1,1,0.995,0.925,0.12,0.0025,0,0,1,1,0.995,0.915,0.12,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,0,4,196,4,0,170,14,16,170,16,14,154,27,19,154,19,27,197,0,3,197,3,0,199,0,1,199,1,0,200,0,0,200,0,0,
