gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0W1, d0W0.367879, d0W0.990027, d0W1, d0W0.990027, d0W0.367879, d1W1, d1W0.367879, d1W0.990027, d1W1, d1W0.990027, d1W0.367879, d2W1, d2W0.367879, d2W0.990027, d2W1, d2W0.990027, d2W0.367879, d3W1, d3W0.367879, d3W0.990027, d3W1, d3W0.990027, d3W0.367879, d4W1, d4W0.367879, d4W0.990027, d4W1, d4W0.990027, d4W0.367879, d5W1, d5W0.367879, d5W0.990027, d5W1, d5W0.990027, d5W0.367879, d6W1, d6W0.367879, d6W0.990027, d6W1, d6W0.990027, d6W0.367879, d7W1, d7W0.367879, d7W0.990027, d7W1, d7W0.990027, d7W0.367879, 
880, 1,1,1,0.9725,0.015,0,0,0,1,1,1,0.98,0.04,0.0175,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,187,4,9,187,9,4,187,5,8,187,8,5,193,0,7,193,7,0,200,0,0,200,0,0,200,0,0,200,0,0,
890, 1,1,1,0.9575,0.01,0,0,0,1,1,0.9975,0.96,0.0475,0.0225,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,185,4,11,185,11,4,181,3,16,181,16,3,192,0,8,192,8,0,200,0,0,200,0,0,200,0,0,200,0,0,
900, 1,1,1,0.9875,0.015,0,0,0,1,1,1,0.975,0.06,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,183,3,14,183,14,3,183,0,17,183,17,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
910, 1,1,1,0.9925,0.015,0,0,0,1,1,1,0.97,0.05,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,2,7,191,7,2,183,0,17,183,17,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
920, 1,1,1,0.97,0.0175,0,0,0,1,1,0.995,0.97,0.0875,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,184,5,11,184,11,5,161,7,32,161,32,7,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
930, 1,1,0.9875,0.98,0.03,0,0,0,1,1,1,0.975,0.0675,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,190,3,7,190,7,3,177,1,22,177,22,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
940, 1,1,0.965,0.98,0.0175,0,0,0,1,1,0.9975,0.97,0.055,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,0,11,189,11,0,183,3,14,183,14,3,181,4,15,181,15,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
950, 1,1,0.97,0.975,0.02,0,0,0,1,1,1,0.99,0.0875,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,182,1,17,182,17,1,191,2,7,191,7,2,164,6,30,164,30,6,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
960, 1,1,0.9625,0.96,0.0125,0,0,0,1,1,1,0.9725,0.0525,0,0,0,200,0,0,200,0,0,199,0,1,199,1,0,189,0,11,189,11,0,189,2,9,189,9,2,184,7,9,184,9,7,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
970, 1,1,0.985,0.96,0.0275,0,0,0,1,1,1,0.97,0.0425,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,0,8,192,8,0,188,2,10,188,10,2,182,6,12,182,12,6,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
980, 1,1,0.98,0.9675,0.0325,0.0025,0,0,1,1,1,0.98,0.0525,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,190,0,10,190,10,0,194,3,3,194,3,3,173,9,18,173,18,9,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
990, 1,1,1,0.9475,0.015,0,0,0,1,1,1,0.975,0.0225,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,183,3,14,183,14,3,189,2,9,189,9,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
