gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.645649, d0W0.791065, d0W0.472367, d0W0.543691, d0W0.645649, d0W0.391606, d0W0.423427, d0W0.472367, d0W0.543691, d0W0.367879, d0W0.373673, d0W0.391606, d0W0.423427, d0W0.472367, d0W0.391606, d0W0.373673, d0W0.367879, d0W0.373673, d0W0.391606, d0W0.423427, d0W0.472367, d0W0.423427, d0W0.391606, d0W0.373673, d0W0.367879, d0W0.373673, d0W0.391606, d0W0.645649, d0W0.543691, d0W0.472367, d0W0.423427, d0W0.391606, d0W0.373673, d0W0.367879, d0W0.373673, d0W1, d0W0.791065, d0W0.645649, d0W0.543691, d0W0.472367, d0W0.423427, d0W0.391606, d0W0.373673, d0W0.367879, d1W1, d1W0.645649, d1W0.791065, d1W0.472367, d1W0.543691, d1W0.645649, d1W0.391606, d1W0.423427, d1W0.472367, d1W0.543691, d1W0.367879, d1W0.373673, d1W0.391606, d1W0.423427, d1W0.472367, d1W0.391606, d1W0.373673, d1W0.367879, d1W0.373673, d1W0.391606, d1W0.423427, d1W0.472367, d1W0.423427, d1W0.391606, d1W0.373673, d1W0.367879, d1W0.373673, d1W0.391606, d1W0.645649, d1W0.543691, d1W0.472367, d1W0.423427, d1W0.391606, d1W0.373673, d1W0.367879, d1W0.373673, d1W1, d1W0.791065, d1W0.645649, d1W0.543691, d1W0.472367, d1W0.423427, d1W0.391606, d1W0.373673, d1W0.367879, d2W1, d2W0.645649, d2W0.791065, d2W0.472367, d2W0.543691, d2W0.645649, d2W0.391606, d2W0.423427, d2W0.472367, d2W0.543691, d2W0.367879, d2W0.373673, d2W0.391606, d2W0.423427, d2W0.472367, d2W0.391606, d2W0.373673, d2W0.367879, d2W0.373673, d2W0.391606, d2W0.423427, d2W0.472367, d2W0.423427, d2W0.391606, d2W0.373673, d2W0.367879, d2W0.373673, d2W0.391606, d2W0.645649, d2W0.543691, d2W0.472367, d2W0.423427, d2W0.391606, d2W0.373673, d2W0.367879, d2W0.373673, d2W1, d2W0.791065, d2W0.645649, d2W0.543691, d2W0.472367, d2W0.423427, d2W0.391606, d2W0.373673, d2W0.367879, d3W1, d3W0.645649, d3W0.791065, d3W0.472367, d3W0.543691, d3W0.645649, d3W0.391606, d3W0.423427, d3W0.472367, d3W0.543691, d3W0.367879, d3W0.373673, d3W0.391606, d3W0.423427, d3W0.472367, d3W0.391606, d3W0.373673, d3W0.367879, d3W0.373673, d3W0.391606, d3W0.423427, d3W0.472367, d3W0.423427, d3W0.391606, d3W0.373673, d3W0.367879, d3W0.373673, d3W0.391606, d3W0.645649, d3W0.543691, d3W0.472367, d3W0.423427, d3W0.391606, d3W0.373673, d3W0.367879, d3W0.373673, d3W1, d3W0.791065, d3W0.645649, d3W0.543691, d3W0.472367, d3W0.423427, d3W0.391606, d3W0.373673, d3W0.367879, d4W1, d4W0.645649, d4W0.791065, d4W0.472367, d4W0.543691, d4W0.645649, d4W0.391606, d4W0.423427, d4W0.472367, d4W0.543691, d4W0.367879, d4W0.373673, d4W0.391606, d4W0.423427, d4W0.472367, d4W0.391606, d4W0.373673, d4W0.367879, d4W0.373673, d4W0.391606, d4W0.423427, d4W0.472367, d4W0.423427, d4W0.391606, d4W0.373673, d4W0.367879, d4W0.373673, d4W0.391606, d4W0.645649, d4W0.543691, d4W0.472367, d4W0.423427, d4W0.391606, d4W0.373673, d4W0.367879, d4W0.373673, d4W1, d4W0.791065, d4W0.645649, d4W0.543691, d4W0.472367, d4W0.423427, d4W0.391606, d4W0.373673, d4W0.367879, d5W1, d5W0.645649, d5W0.791065, d5W0.472367, d5W0.543691, d5W0.645649, d5W0.391606, d5W0.423427, d5W0.472367, d5W0.543691, d5W0.367879, d5W0.373673, d5W0.391606, d5W0.423427, d5W0.472367, d5W0.391606, d5W0.373673, d5W0.367879, d5W0.373673, d5W0.391606, d5W0.423427, d5W0.472367, d5W0.423427, d5W0.391606, d5W0.373673, d5W0.367879, d5W0.373673, d5W0.391606, d5W0.645649, d5W0.543691, d5W0.472367, d5W0.423427, d5W0.391606, d5W0.373673, d5W0.367879, d5W0.373673, d5W1, d5W0.791065, d5W0.645649, d5W0.543691, d5W0.472367, d5W0.423427, d5W0.391606, d5W0.373673, d5W0.367879, d6W1, d6W0.645649, d6W0.791065, d6W0.472367, d6W0.543691, d6W0.645649, d6W0.391606, d6W0.423427, d6W0.472367, d6W0.543691, d6W0.367879, d6W0.373673, d6W0.391606, d6W0.423427, d6W0.472367, d6W0.391606, d6W0.373673, d6W0.367879, d6W0.373673, d6W0.391606, d6W0.423427, d6W0.472367, d6W0.423427, d6W0.391606, d6W0.373673, d6W0.367879, d6W0.373673, d6W0.391606, d6W0.645649, d6W0.543691, d6W0.472367, d6W0.423427, d6W0.391606, d6W0.373673, d6W0.367879, d6W0.373673, d6W1, d6W0.791065, d6W0.645649, d6W0.543691, d6W0.472367, d6W0.423427, d6W0.391606, d6W0.373673, d6W0.367879, d7W1, d7W0.645649, d7W0.791065, d7W0.472367, d7W0.543691, d7W0.645649, d7W0.391606, d7W0.423427, d7W0.472367, d7W0.543691, d7W0.367879, d7W0.373673, d7W0.391606, d7W0.423427, d7W0.472367, d7W0.391606, d7W0.373673, d7W0.367879, d7W0.373673, d7W0.391606, d7W0.423427, d7W0.472367, d7W0.423427, d7W0.391606, d7W0.373673, d7W0.367879, d7W0.373673, d7W0.391606, d7W0.645649, d7W0.543691, d7W0.472367, d7W0.423427, d7W0.391606, d7W0.373673, d7W0.367879, d7W0.373673, d7W1, d7W0.791065, d7W0.645649, d7W0.543691, d7W0.472367, d7W0.423427, d7W0.391606, d7W0.373673, d7W0.367879, 
210, 1,1,0.9975,0.9,0.195,0.0125,0.0025,0,1,0.9975,0.9675,0.8775,0.1825,0.01,0,0,1,1,0.9975,0.8925,0.2025,0.015,0,0,1,1,0.9825,0.88,0.2025,0.0225,0,0,1,1,0.9775,0.8725,0.1425,0.0125,0,0,1,0.995,0.99,0.8825,0.17,0.02,0,0,1,0.9975,0.9875,0.8925,0.1575,0.01,0.0025,0,1,1,0.9975,0.885,0.1575,0.0175,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,196,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,196,3,1,0,0,0,0,0,0,164,3,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,164,33,3,0,0,0,0,0,0,114,14,46,7,2,14,1,1,7,2,12,3,1,1,7,1,3,12,3,1,1,7,1,1,3,12,3,1,14,2,7,1,1,3,12,3,114,46,14,2,7,1,1,3,12,118,14,32,6,4,14,4,9,6,4,7,6,4,9,6,4,6,7,6,4,9,6,9,4,6,7,6,4,14,4,6,9,4,6,7,6,118,32,14,4,6,9,4,6,7,182,3,9,2,3,3,0,1,2,3,0,0,0,1,2,0,0,0,0,0,1,2,1,0,0,0,0,0,3,3,2,1,0,0,0,0,182,9,3,3,2,1,0,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
220, 1,1,0.9875,0.8375,0.155,0.015,0.0025,0.0025,0.995,0.9975,0.9875,0.855,0.14,0.0425,0.0075,0,1,0.9975,0.985,0.855,0.1325,0.0125,0.0075,0,1,1,0.985,0.86,0.13,0.02,0,0,1,0.995,0.9825,0.7925,0.1325,0.0275,0,0,1,1,0.9825,0.85,0.1575,0.0225,0,0,1,1,0.9875,0.865,0.1325,0.0275,0,0,1,0.995,0.985,0.815,0.13,0.0225,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,181,0,15,2,2,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,181,15,0,2,2,0,0,0,0,104,10,36,11,10,10,10,5,11,10,10,4,10,5,11,10,4,10,4,10,5,11,5,10,4,10,4,10,10,10,11,5,10,4,10,4,104,36,10,10,11,5,10,4,10,74,18,52,8,18,18,3,5,8,18,12,10,3,5,8,3,10,12,10,3,5,8,5,3,10,12,10,3,18,18,8,5,3,10,12,10,74,52,18,18,8,5,3,10,12,172,7,19,0,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,172,19,7,2,0,0,0,0,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
230, 1,0.9975,0.995,0.84,0.095,0,0.005,0,1,0.9975,0.9925,0.8725,0.1025,0,0,0,1,1,0.9975,0.8475,0.1,0.0075,0.0025,0,1,0.995,0.99,0.87,0.11,0.0075,0,0,1,0.995,0.9975,0.835,0.0875,0.005,0.0025,0,1,1,0.995,0.8525,0.095,0.005,0,0,1,1,0.99,0.88,0.0975,0,0,0,1,0.9975,0.9925,0.8125,0.115,0.0025,0.0025,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,174,2,21,0,2,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,174,21,2,2,0,1,0,0,0,116,8,40,5,4,8,3,5,5,4,15,4,3,5,5,3,4,15,4,3,5,5,5,3,4,15,4,3,8,4,5,5,3,4,15,4,116,40,8,4,5,5,3,4,15,129,11,31,5,8,11,0,3,5,8,11,2,0,3,5,0,2,11,2,0,3,5,3,0,2,11,2,0,11,8,5,3,0,2,11,2,129,31,11,8,5,3,0,2,11,182,3,11,0,1,3,0,1,0,1,2,0,0,1,0,0,0,2,0,0,1,0,1,0,0,2,0,0,3,1,0,1,0,0,2,0,182,11,3,1,0,1,0,0,2,194,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
240, 1,1,0.9925,0.875,0.145,0.0075,0,0,1,0.9975,0.9975,0.8875,0.125,0.0075,0,0,1,1,0.995,0.8775,0.16,0.005,0,0,1,1,0.995,0.8775,0.1275,0.0025,0,0,1,0.995,0.9925,0.8725,0.1475,0.01,0.0025,0,1,1,0.995,0.87,0.1375,0.0025,0,0,1,1,0.9975,0.865,0.16,0,0,0,1,1,0.995,0.89,0.1375,0.0075,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,185,0,10,0,1,0,0,2,0,1,1,1,0,2,0,0,1,1,1,0,2,0,2,0,1,1,1,0,0,1,0,2,0,1,1,1,185,10,0,1,0,2,0,1,1,120,13,25,7,10,13,5,7,7,10,7,6,5,7,7,5,6,7,6,5,7,7,7,5,6,7,6,5,13,10,7,7,5,6,7,6,120,25,13,10,7,7,5,6,7,117,11,34,5,9,11,3,6,5,9,11,4,3,6,5,3,4,11,4,3,6,5,6,3,4,11,4,3,11,9,5,6,3,4,11,4,117,34,11,9,5,6,3,4,11,187,1,8,1,0,1,0,1,1,0,2,0,0,1,1,0,0,2,0,0,1,1,1,0,0,2,0,0,1,0,1,1,0,0,2,0,187,8,1,0,1,1,0,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
250, 1,1,0.9975,0.86,0.1025,0.0025,0,0,1,1,0.9875,0.835,0.0825,0.0025,0,0,1,1,0.995,0.8325,0.1075,0,0.0025,0,1,1,0.9925,0.8275,0.0825,0.0075,0,0,1,1,0.995,0.835,0.095,0.0025,0,0,1,1,0.9875,0.8875,0.11,0.0025,0,0,1,1,0.9875,0.865,0.1,0.0025,0,0,1,1,0.995,0.8325,0.0825,0.0025,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,185,4,7,1,0,4,0,0,1,0,2,1,0,0,1,0,1,2,1,0,0,1,0,0,1,2,1,0,4,0,1,0,0,1,2,1,185,7,4,0,1,0,0,1,2,117,13,39,9,5,13,1,4,9,5,7,5,1,4,9,1,5,7,5,1,4,9,4,1,5,7,5,1,13,5,9,4,1,5,7,5,117,39,13,5,9,4,1,5,7,116,11,40,6,5,11,2,4,6,5,9,7,2,4,6,2,7,9,7,2,4,6,4,2,7,9,7,2,11,5,6,4,2,7,9,7,116,40,11,5,6,4,2,7,9,190,0,6,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,190,6,0,1,1,0,0,1,1,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
260, 1,1,0.995,0.895,0.13,0.01,0,0,1,1,0.9925,0.8925,0.1475,0.015,0.0025,0,1,0.9975,0.995,0.8925,0.1625,0.0075,0,0,1,1,0.9925,0.8925,0.145,0.0075,0,0,1,1,0.9875,0.8825,0.145,0.0075,0,0,1,0.99,0.9975,0.9,0.12,0.0075,0,0,1,1,0.9925,0.875,0.135,0.0125,0.0025,0,1,0.9925,0.975,0.895,0.125,0.0225,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,193,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,7,0,0,0,0,0,0,0,179,2,16,1,2,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,179,16,2,2,1,0,0,0,0,127,13,18,9,6,13,3,5,9,6,14,5,3,5,9,3,5,14,5,3,5,9,5,3,5,14,5,3,13,6,9,5,3,5,14,5,127,18,13,6,9,5,3,5,14,117,14,33,5,8,14,5,4,5,8,9,5,5,4,5,5,5,9,5,5,4,5,4,5,5,9,5,5,14,8,5,4,5,5,9,5,117,33,14,8,5,4,5,5,9,186,3,8,1,0,3,0,2,1,0,0,0,0,2,1,0,0,0,0,0,2,1,2,0,0,0,0,0,3,0,1,2,0,0,0,0,186,8,3,0,1,2,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
270, 0.9975,1,0.995,0.8375,0.16,0.01,0.0025,0,0.9975,1,0.9725,0.8575,0.145,0.005,0,0,1,0.9975,0.9875,0.85,0.165,0.015,0.0025,0,0.9975,0.9975,0.9975,0.84,0.15,0.01,0.0025,0,1,1,0.995,0.845,0.16,0.0175,0.0025,0,0.995,1,1,0.84,0.1475,0.005,0,0,0.9975,1,0.9975,0.8575,0.15,0.01,0.0175,0.005,1,1,0.995,0.8375,0.1975,0.0175,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,196,3,0,0,0,0,1,0,0,181,0,15,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,181,15,0,0,0,2,0,0,2,139,6,21,4,7,6,5,3,4,7,13,2,5,3,4,5,2,13,2,5,3,4,3,5,2,13,2,5,6,7,4,3,5,2,13,2,139,21,6,7,4,3,5,2,13,129,10,28,4,5,10,2,4,4,5,13,5,2,4,4,2,5,13,5,2,4,4,4,2,5,13,5,2,10,5,4,4,2,5,13,5,129,28,10,5,4,4,2,5,13,178,1,16,0,1,1,0,1,0,1,2,1,0,1,0,0,1,2,1,0,1,0,1,0,1,2,1,0,1,1,0,1,0,1,2,1,178,16,1,1,0,1,0,1,2,192,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,8,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
280, 1,1,0.9925,0.8875,0.135,0.025,0,0,1,1,0.9875,0.8975,0.1575,0.02,0,0,1,0.995,0.9875,0.9075,0.1325,0.0175,0,0,0.9975,1,0.995,0.8775,0.145,0.01,0.005,0,1,0.9975,0.9875,0.8625,0.1,0.0275,0,0,1,1,0.99,0.885,0.125,0.0175,0,0,1,1,0.99,0.8825,0.1225,0.0125,0,0,1,0.9975,0.9975,0.9125,0.145,0.0075,0.0025,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,190,1,6,0,0,1,0,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,2,1,2,0,1,0,0,0,0,2,1,2,190,6,1,0,0,0,0,2,1,105,17,37,4,16,17,3,4,4,16,11,3,3,4,4,3,3,11,3,3,4,4,4,3,3,11,3,3,17,16,4,4,3,3,11,3,105,37,17,16,4,4,3,3,11,112,19,30,5,3,19,7,5,5,3,13,6,7,5,5,7,6,13,6,7,5,5,5,7,6,13,6,7,19,3,5,5,7,6,13,6,112,30,19,3,5,5,7,6,13,177,4,11,1,2,4,1,0,1,2,2,2,1,0,1,1,2,2,2,1,0,1,0,1,2,2,2,1,4,2,1,0,1,2,2,2,177,11,4,2,1,0,1,2,2,198,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,198,1,1,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
290, 1,1,0.9725,0.87,0.1225,0.0175,0,0,1,1,0.9925,0.8525,0.095,0,0,0,1,1,0.99,0.885,0.11,0.005,0,0,1,1,0.99,0.8675,0.125,0.0025,0,0,0.995,0.9975,0.985,0.8875,0.1025,0.02,0,0,1,1,0.9875,0.8725,0.1125,0.0125,0.0025,0,1,1,0.99,0.855,0.09,0.005,0,0,1,1,0.99,0.8775,0.1125,0.005,0.0025,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,196,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,196,3,1,0,0,0,0,0,0,188,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,188,11,1,0,0,0,0,0,0,104,20,37,8,9,20,1,6,8,9,11,4,1,6,8,1,4,11,4,1,6,8,6,1,4,11,4,1,20,9,8,6,1,4,11,4,104,37,20,9,8,6,1,4,11,118,14,43,4,6,14,2,0,4,6,10,3,2,0,4,2,3,10,3,2,0,4,0,2,3,10,3,2,14,6,4,0,2,3,10,3,118,43,14,6,4,0,2,3,10,175,2,21,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1,1,175,21,2,0,0,0,0,1,1,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,
300, 1,1,0.9825,0.85,0.125,0.0025,0,0,1,0.9975,0.9675,0.85,0.1225,0.005,0,0,1,0.9975,0.965,0.85,0.105,0.005,0,0,1,0.9975,0.9825,0.815,0.1175,0.005,0.015,0.0025,1,0.9925,0.9725,0.865,0.14,0.01,0,0,1,0.9975,0.9825,0.855,0.1425,0.0275,0,0,1,1,0.975,0.8275,0.1025,0.0175,0,0,1,0.9975,0.975,0.8575,0.13,0.015,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,197,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,197,1,0,1,1,0,0,0,0,170,2,14,2,9,2,2,0,2,9,1,0,2,0,2,2,0,1,0,2,0,2,0,2,0,1,0,2,2,9,2,0,2,0,1,0,170,14,2,9,2,0,2,0,1,108,15,33,7,9,15,4,5,7,9,12,7,4,5,7,4,7,12,7,4,5,7,5,4,7,12,7,4,15,9,7,5,4,7,12,7,108,33,15,9,7,5,4,7,12,114,18,28,7,10,18,2,5,7,10,12,4,2,5,7,2,4,12,4,2,5,7,5,2,4,12,4,2,18,10,7,5,2,4,12,4,114,28,18,10,7,5,2,4,12,175,3,21,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,175,21,3,0,0,1,0,0,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
310, 1,1,1,0.86,0.125,0.0175,0,0,1,1,0.9975,0.8725,0.1825,0.015,0,0,1,1,0.9975,0.8375,0.1475,0.0175,0.0025,0,1,1,0.985,0.855,0.115,0.0175,0,0.0025,1,1,1,0.85,0.14,0.0275,0,0,1,1,1,0.875,0.1325,0.0175,0,0,1,1,0.9875,0.875,0.1175,0.02,0,0.0025,1,1,0.9925,0.8625,0.135,0.015,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,183,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,183,16,0,0,0,0,0,1,0,141,7,28,3,5,7,0,3,3,5,10,3,0,3,3,0,3,10,3,0,3,3,3,0,3,10,3,0,7,5,3,3,0,3,10,3,141,28,7,5,3,3,0,3,10,108,17,52,4,5,17,0,7,4,5,6,1,0,7,4,0,1,6,1,0,7,4,7,0,1,6,1,0,17,5,4,7,0,1,6,1,108,52,17,5,4,7,0,1,6,182,3,13,0,1,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,1,0,1,182,13,3,1,0,0,0,1,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,
