gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.606531, d0W0.611959, d0W1, d0W0.611959, d0W0.606531, d1W1, d1W0.606531, d1W0.611959, d1W1, d1W0.611959, d1W0.606531, d2W1, d2W0.606531, d2W0.611959, d2W1, d2W0.611959, d2W0.606531, d3W1, d3W0.606531, d3W0.611959, d3W1, d3W0.611959, d3W0.606531, d4W1, d4W0.606531, d4W0.611959, d4W1, d4W0.611959, d4W0.606531, d5W1, d5W0.606531, d5W0.611959, d5W1, d5W0.611959, d5W0.606531, d6W1, d6W0.606531, d6W0.611959, d6W1, d6W0.611959, d6W0.606531, d7W1, d7W0.606531, d7W0.611959, d7W1, d7W0.611959, d7W0.606531, d8W1, d8W0.606531, d8W0.611959, d8W1, d8W0.611959, d8W0.606531, d9W1, d9W0.606531, d9W0.611959, d9W1, d9W0.611959, d9W0.606531, d10W1, d10W0.606531, d10W0.611959, d10W1, d10W0.611959, d10W0.606531, d11W1, d11W0.606531, d11W0.611959, d11W1, d11W0.611959, d11W0.606531, d12W1, d12W0.606531, d12W0.611959, d12W1, d12W0.611959, d12W0.606531, d13W1, d13W0.606531, d13W0.611959, d13W1, d13W0.611959, d13W0.606531, d14W1, d14W0.606531, d14W0.611959, d14W1, d14W0.611959, d14W0.606531, d15W1, d15W0.606531, d15W0.611959, d15W1, d15W0.611959, d15W0.606531, d16W1, d16W0.606531, d16W0.611959, d16W1, d16W0.611959, d16W0.606531, d17W1, d17W0.606531, d17W0.611959, d17W1, d17W0.611959, d17W0.606531, d18W1, d18W0.606531, d18W0.611959, d18W1, d18W0.611959, d18W0.606531, d19W1, d19W0.606531, d19W0.611959, d19W1, d19W0.611959, d19W0.606531, 
340, 1,1,1,1,1,1,1,1,0.9875,0.84,0.1525,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.995,0.9925,0.8225,0.1625,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,191,3,6,191,6,3,142,29,29,142,29,29,149,22,29,149,29,22,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
350, 1,1,1,1,1,1,1,1,0.99,0.815,0.17,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.995,0.9725,0.805,0.185,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,185,1,14,185,14,1,122,43,35,122,35,43,138,21,41,138,41,21,191,3,6,191,6,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
360, 1,1,1,1,1,1,1,0.9975,0.98,0.845,0.1725,0.0225,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8875,0.22,0.0225,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,194,0,6,194,6,0,149,22,29,149,29,22,118,25,57,118,57,25,188,3,9,188,9,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
370, 1,1,1,1,1,1,1,1,0.9875,0.8275,0.1675,0.02,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.975,0.82,0.175,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,185,2,13,185,13,2,131,40,29,131,29,40,137,29,34,137,34,29,193,0,7,193,7,0,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
380, 1,1,1,1,1,1,1,0.9975,0.9875,0.8475,0.1175,0.0075,0.005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9675,0.87,0.15,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,189,1,10,189,10,1,128,28,44,128,44,28,134,26,40,134,40,26,196,1,3,196,3,1,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
390, 1,1,1,1,1,1,1,0.9975,0.9975,0.8825,0.1875,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.995,0.995,0.8525,0.195,0.0225,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,2,2,196,2,2,156,21,23,156,23,21,134,32,34,134,34,32,181,3,16,181,16,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
400, 1,1,1,1,1,1,1,0.9975,0.9925,0.9125,0.2025,0.025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.8675,0.205,0.015,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,191,0,9,191,9,0,143,27,30,143,30,27,109,42,49,109,49,42,191,4,5,191,5,4,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
410, 1,1,1,1,1,1,1,1,0.9925,0.845,0.17,0.025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8175,0.16,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,0,11,189,11,0,146,25,29,146,29,25,144,21,35,144,35,21,191,3,6,191,6,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
420, 1,1,1,1,1,1,1,1,0.9875,0.8225,0.1625,0.015,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9825,0.8325,0.1925,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,185,2,13,185,13,2,128,28,44,128,44,28,136,29,35,136,35,29,190,2,8,190,8,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
430, 1,1,1,1,1,1,1,1,0.9825,0.8425,0.1375,0.0175,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.84,0.13,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,194,1,5,194,5,1,143,15,42,143,42,15,145,11,44,145,44,11,195,1,4,195,4,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
440, 1,1,1,1,1,1,1,1,0.9875,0.86,0.1325,0.0175,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9775,0.855,0.1475,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,0,9,191,9,0,141,17,42,141,42,17,140,21,39,140,39,21,196,2,2,196,2,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
450, 1,1,1,1,1,1,1,1,0.9825,0.84,0.1475,0.0275,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9825,0.85,0.165,0.02,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,2,5,193,5,2,155,18,27,155,27,18,139,32,29,139,29,32,189,1,10,189,10,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
460, 1,1,1,1,1,1,1,0.9975,0.9725,0.8725,0.17,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9775,0.9025,0.16,0.01,0.0025,0.0025,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,0,7,193,7,0,182,3,15,182,15,3,130,28,42,130,42,28,143,23,34,143,34,23,191,1,8,191,8,1,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
470, 1,1,1,1,1,1,1,0.9975,0.9875,0.845,0.2,0.0075,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9825,0.83,0.19,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,191,0,9,191,9,0,153,21,26,153,26,21,142,21,37,142,37,21,193,1,6,193,6,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
480, 1,1,1,1,1,1,1,0.9975,0.9775,0.86,0.195,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.97,0.815,0.1725,0.0075,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,193,1,6,193,6,1,137,18,45,137,45,18,141,20,39,141,39,20,196,1,3,196,3,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
490, 1,1,1,1,1,1,1,0.9975,0.98,0.8325,0.1825,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9825,0.81,0.1475,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,3,8,189,8,3,142,21,37,142,37,21,127,27,46,127,46,27,186,5,9,186,9,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
500, 1,1,1,1,1,1,1,1,0.99,0.8225,0.18,0.0125,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8125,0.1775,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,3,4,193,4,3,115,34,51,115,51,34,154,15,31,154,31,15,195,1,4,195,4,1,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
510, 1,1,1,1,1,1,1,1,0.99,0.8725,0.265,0.0175,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9925,0.9775,0.8525,0.25,0.0225,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,189,4,7,189,7,4,137,19,44,137,44,19,107,32,61,107,61,32,184,3,13,184,13,3,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
520, 1,1,1,1,1,1,1,0.995,0.9875,0.88,0.18,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.8825,0.1825,0.02,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,193,2,5,193,5,2,154,20,26,154,26,20,119,35,46,119,46,35,185,3,12,185,12,3,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
530, 1,1,1,1,1,1,1,0.9975,0.99,0.8825,0.1125,0.02,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8875,0.1225,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,1,7,192,7,1,150,16,34,150,34,16,124,26,50,124,50,26,192,4,4,192,4,4,199,0,1,199,1,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
540, 1,1,1,1,1,1,1,1,0.9975,0.8625,0.1525,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.915,0.185,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,2,7,191,7,2,150,19,31,150,31,19,145,21,34,145,34,21,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
550, 1,1,1,1,1,1,1,0.9925,0.99,0.85,0.2075,0.0175,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.88,0.1825,0.015,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,191,3,6,191,6,3,147,29,24,147,24,29,131,36,33,131,33,36,185,3,12,185,12,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
560, 1,1,1,1,1,1,1,0.9975,0.9725,0.8,0.1375,0.0075,0.005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.97,0.815,0.14,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,183,3,14,183,14,3,118,38,44,118,44,38,137,21,42,137,42,21,190,1,9,190,9,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
570, 1,1,1,1,1,1,1,1,0.97,0.825,0.1525,0.025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9575,0.8425,0.105,0.0225,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,181,6,13,181,13,6,128,19,53,128,53,19,153,11,36,153,36,11,188,4,8,188,8,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
580, 1,1,1,1,1,1,1,1,0.985,0.85,0.1575,0.025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9725,0.85,0.1775,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,2,9,189,9,2,142,27,31,142,31,27,137,27,36,137,36,27,194,2,4,194,4,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
590, 1,1,1,1,1,1,1,0.995,0.995,0.8725,0.1625,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8675,0.1425,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,188,4,8,188,8,4,144,26,30,144,30,26,119,28,53,119,53,28,192,2,6,192,6,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
600, 1,1,1,1,1,1,1,1,0.9875,0.7875,0.1375,0.0175,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9925,0.99,0.8275,0.1375,0.02,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,194,2,4,194,4,2,133,37,30,133,30,37,149,16,35,149,35,16,188,2,10,188,10,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
610, 1,1,1,1,1,1,1,0.9975,0.9875,0.865,0.1425,0.02,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.8325,0.1825,0.0175,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,4,7,189,7,4,149,16,35,149,35,16,131,34,35,131,35,34,194,2,4,194,4,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
620, 1,1,1,1,1,1,1,1,0.9825,0.8525,0.1975,0.0275,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9825,0.86,0.2375,0.025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,190,1,9,190,9,1,132,25,43,132,43,25,118,22,60,118,60,22,175,3,22,175,22,3,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
630, 1,1,1,1,1,1,1,0.995,0.9875,0.8375,0.1525,0.0325,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.8275,0.15,0.0275,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,194,0,6,194,6,0,149,31,20,149,20,31,138,23,39,138,39,23,184,7,9,184,9,7,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
640, 1,1,1,1,1,1,1,0.9975,0.985,0.8325,0.17,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8175,0.18,0.01,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,190,4,6,190,6,4,154,18,28,154,28,18,130,29,41,130,41,29,192,1,7,192,7,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
650, 1,1,1,1,1,1,1,1,0.9925,0.89,0.155,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.98,0.87,0.1475,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,2,3,195,3,2,134,27,39,134,39,27,126,32,42,126,42,32,194,3,3,194,3,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
660, 1,1,1,1,1,1,1,0.9975,0.9925,0.865,0.235,0.025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8825,0.2,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,2,4,194,4,2,151,18,31,151,31,18,113,33,54,113,54,33,195,2,3,195,3,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
670, 1,1,1,1,1,1,1,1,0.985,0.89,0.165,0.015,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.855,0.1825,0.0225,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,3,8,189,8,3,150,23,27,150,27,23,115,36,49,115,49,36,186,3,11,186,11,3,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
680, 1,1,1,1,1,1,1,1,1,0.8875,0.2,0.025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.99,0.8725,0.2075,0.0125,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,191,2,7,191,7,2,159,15,26,159,26,15,134,24,42,134,42,24,188,2,10,188,10,2,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
690, 1,1,1,1,1,1,1,1,0.9875,0.8525,0.1675,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.995,0.86,0.19,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,189,0,11,189,11,0,132,32,36,132,36,32,152,21,27,152,27,21,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
700, 1,1,1,1,1,1,1,1,0.995,0.835,0.155,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.8375,0.1675,0.02,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,1,3,196,3,1,127,24,49,127,49,24,143,26,31,143,31,26,185,2,13,185,13,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
