gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.386878, d0W0.401193, d0W0.374494, d0W0.379266, d0W0.386878, d0W0.369363, d0W0.371364, d0W0.374494, d0W0.379266, d0W0.367879, d0W0.368242, d0W0.369363, d0W0.371364, d0W0.374494, d0W0.369363, d0W0.368242, d0W0.367879, d0W0.368242, d0W0.369363, d0W0.371364, d0W0.374494, d0W0.371364, d0W0.369363, d0W0.368242, d0W0.367879, d0W0.368242, d0W0.369363, d0W0.386878, d0W0.379266, d0W0.374494, d0W0.371364, d0W0.369363, d0W0.368242, d0W0.367879, d0W0.368242, d0W1, d0W0.401193, d0W0.386878, d0W0.379266, d0W0.374494, d0W0.371364, d0W0.369363, d0W0.368242, d0W0.367879, d1W1, d1W0.386878, d1W0.401193, d1W0.374494, d1W0.379266, d1W0.386878, d1W0.369363, d1W0.371364, d1W0.374494, d1W0.379266, d1W0.367879, d1W0.368242, d1W0.369363, d1W0.371364, d1W0.374494, d1W0.369363, d1W0.368242, d1W0.367879, d1W0.368242, d1W0.369363, d1W0.371364, d1W0.374494, d1W0.371364, d1W0.369363, d1W0.368242, d1W0.367879, d1W0.368242, d1W0.369363, d1W0.386878, d1W0.379266, d1W0.374494, d1W0.371364, d1W0.369363, d1W0.368242, d1W0.367879, d1W0.368242, d1W1, d1W0.401193, d1W0.386878, d1W0.379266, d1W0.374494, d1W0.371364, d1W0.369363, d1W0.368242, d1W0.367879, d2W1, d2W0.386878, d2W0.401193, d2W0.374494, d2W0.379266, d2W0.386878, d2W0.369363, d2W0.371364, d2W0.374494, d2W0.379266, d2W0.367879, d2W0.368242, d2W0.369363, d2W0.371364, d2W0.374494, d2W0.369363, d2W0.368242, d2W0.367879, d2W0.368242, d2W0.369363, d2W0.371364, d2W0.374494, d2W0.371364, d2W0.369363, d2W0.368242, d2W0.367879, d2W0.368242, d2W0.369363, d2W0.386878, d2W0.379266, d2W0.374494, d2W0.371364, d2W0.369363, d2W0.368242, d2W0.367879, d2W0.368242, d2W1, d2W0.401193, d2W0.386878, d2W0.379266, d2W0.374494, d2W0.371364, d2W0.369363, d2W0.368242, d2W0.367879, d3W1, d3W0.386878, d3W0.401193, d3W0.374494, d3W0.379266, d3W0.386878, d3W0.369363, d3W0.371364, d3W0.374494, d3W0.379266, d3W0.367879, d3W0.368242, d3W0.369363, d3W0.371364, d3W0.374494, d3W0.369363, d3W0.368242, d3W0.367879, d3W0.368242, d3W0.369363, d3W0.371364, d3W0.374494, d3W0.371364, d3W0.369363, d3W0.368242, d3W0.367879, d3W0.368242, d3W0.369363, d3W0.386878, d3W0.379266, d3W0.374494, d3W0.371364, d3W0.369363, d3W0.368242, d3W0.367879, d3W0.368242, d3W1, d3W0.401193, d3W0.386878, d3W0.379266, d3W0.374494, d3W0.371364, d3W0.369363, d3W0.368242, d3W0.367879, d4W1, d4W0.386878, d4W0.401193, d4W0.374494, d4W0.379266, d4W0.386878, d4W0.369363, d4W0.371364, d4W0.374494, d4W0.379266, d4W0.367879, d4W0.368242, d4W0.369363, d4W0.371364, d4W0.374494, d4W0.369363, d4W0.368242, d4W0.367879, d4W0.368242, d4W0.369363, d4W0.371364, d4W0.374494, d4W0.371364, d4W0.369363, d4W0.368242, d4W0.367879, d4W0.368242, d4W0.369363, d4W0.386878, d4W0.379266, d4W0.374494, d4W0.371364, d4W0.369363, d4W0.368242, d4W0.367879, d4W0.368242, d4W1, d4W0.401193, d4W0.386878, d4W0.379266, d4W0.374494, d4W0.371364, d4W0.369363, d4W0.368242, d4W0.367879, d5W1, d5W0.386878, d5W0.401193, d5W0.374494, d5W0.379266, d5W0.386878, d5W0.369363, d5W0.371364, d5W0.374494, d5W0.379266, d5W0.367879, d5W0.368242, d5W0.369363, d5W0.371364, d5W0.374494, d5W0.369363, d5W0.368242, d5W0.367879, d5W0.368242, d5W0.369363, d5W0.371364, d5W0.374494, d5W0.371364, d5W0.369363, d5W0.368242, d5W0.367879, d5W0.368242, d5W0.369363, d5W0.386878, d5W0.379266, d5W0.374494, d5W0.371364, d5W0.369363, d5W0.368242, d5W0.367879, d5W0.368242, d5W1, d5W0.401193, d5W0.386878, d5W0.379266, d5W0.374494, d5W0.371364, d5W0.369363, d5W0.368242, d5W0.367879, d6W1, d6W0.386878, d6W0.401193, d6W0.374494, d6W0.379266, d6W0.386878, d6W0.369363, d6W0.371364, d6W0.374494, d6W0.379266, d6W0.367879, d6W0.368242, d6W0.369363, d6W0.371364, d6W0.374494, d6W0.369363, d6W0.368242, d6W0.367879, d6W0.368242, d6W0.369363, d6W0.371364, d6W0.374494, d6W0.371364, d6W0.369363, d6W0.368242, d6W0.367879, d6W0.368242, d6W0.369363, d6W0.386878, d6W0.379266, d6W0.374494, d6W0.371364, d6W0.369363, d6W0.368242, d6W0.367879, d6W0.368242, d6W1, d6W0.401193, d6W0.386878, d6W0.379266, d6W0.374494, d6W0.371364, d6W0.369363, d6W0.368242, d6W0.367879, d7W1, d7W0.386878, d7W0.401193, d7W0.374494, d7W0.379266, d7W0.386878, d7W0.369363, d7W0.371364, d7W0.374494, d7W0.379266, d7W0.367879, d7W0.368242, d7W0.369363, d7W0.371364, d7W0.374494, d7W0.369363, d7W0.368242, d7W0.367879, d7W0.368242, d7W0.369363, d7W0.371364, d7W0.374494, d7W0.371364, d7W0.369363, d7W0.368242, d7W0.367879, d7W0.368242, d7W0.369363, d7W0.386878, d7W0.379266, d7W0.374494, d7W0.371364, d7W0.369363, d7W0.368242, d7W0.367879, d7W0.368242, d7W1, d7W0.401193, d7W0.386878, d7W0.379266, d7W0.374494, d7W0.371364, d7W0.369363, d7W0.368242, d7W0.367879, 
210, 1,1,0.995,0.8825,0.0925,0.0025,0,0,1,1,0.995,0.8825,0.1075,0.005,0,0,1,1,0.9975,0.885,0.1125,0.0075,0,0,1,1,0.995,0.8775,0.11,0.005,0,0,1,1,0.995,0.88,0.1025,0.005,0,0,1,1,0.9975,0.8825,0.1125,0.0025,0,0,1,1,0.9975,0.875,0.115,0.005,0,0,1,1,0.995,0.8775,0.1025,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,190,1,6,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,190,6,1,1,0,0,0,1,1,145,10,9,5,4,10,1,7,5,4,18,1,1,7,5,1,1,18,1,1,7,5,7,1,1,18,1,1,10,4,5,7,1,1,18,1,145,9,10,4,5,7,1,1,18,160,1,7,6,6,1,3,1,6,6,14,2,3,1,6,3,2,14,2,3,1,6,1,3,2,14,2,3,1,6,6,1,3,2,14,2,160,7,1,6,6,1,3,2,14,197,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,197,0,1,1,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
220, 1,1,1,0.8925,0.135,0.0175,0,0,1,1,1,0.885,0.1225,0.0075,0,0,1,0.9975,1,0.8875,0.1275,0.01,0,0,1,1,1,0.8775,0.1375,0.01,0,0,1,1,0.9925,0.88,0.14,0.01,0,0,1,1,1,0.8875,0.1225,0.01,0,0,1,1,1,0.8725,0.135,0.0175,0,0,1,1,0.9975,0.8925,0.135,0.02,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,191,4,4,1,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,191,4,4,0,1,0,0,0,0,153,9,25,2,5,9,1,0,2,5,4,1,1,0,2,1,1,4,1,1,0,2,0,1,1,4,1,1,9,5,2,0,1,1,4,1,153,25,9,5,2,0,1,1,4,162,5,9,2,7,5,4,2,2,7,6,3,4,2,2,4,3,6,3,4,2,2,2,4,3,6,3,4,5,7,2,2,4,3,6,3,162,9,5,7,2,2,4,3,6,189,2,3,1,4,2,0,0,1,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,4,1,0,0,0,1,0,189,3,2,4,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
230, 1,1,0.995,0.8575,0.1025,0.0025,0,0,1,1,0.995,0.86,0.0925,0.0025,0,0,1,1,0.995,0.855,0.0975,0.0025,0,0,1,1,1,0.8475,0.1,0.0025,0,0,1,1,0.995,0.8525,0.105,0.0025,0,0,1,1,0.9925,0.85,0.1075,0.0025,0,0,1,1,1,0.845,0.0975,0.0025,0,0,1,1,1,0.8475,0.105,0.0025,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,198,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,198,1,0,0,0,0,0,0,1,137,8,6,5,6,8,2,4,5,6,29,3,2,4,5,2,3,29,3,2,4,5,4,2,3,29,3,2,8,6,5,4,2,3,29,3,137,6,8,6,5,4,2,3,29,163,3,5,4,3,3,2,4,4,3,14,2,2,4,4,2,2,14,2,2,4,4,4,2,2,14,2,2,3,3,4,4,2,2,14,2,163,5,3,3,4,4,2,2,14,197,0,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,197,1,0,0,2,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
240, 1,1,0.9925,0.895,0.14,0.0075,0,0,1,1,0.9925,0.8925,0.13,0.005,0,0,1,1,0.995,0.8875,0.13,0.0075,0,0,1,1,0.9875,0.88,0.125,0.005,0,0,1,1,0.9925,0.9,0.1375,0.005,0,0,1,1,0.995,0.89,0.145,0.005,0,0,1,1,0.9925,0.8925,0.14,0.0075,0,0,1,1,0.9925,0.9,0.125,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,191,1,3,1,0,1,0,1,1,0,3,0,0,1,1,0,0,3,0,0,1,1,1,0,0,3,0,0,1,0,1,1,0,0,3,0,191,3,1,0,1,1,0,0,3,154,6,7,3,4,6,2,1,3,4,23,0,2,1,3,2,0,23,0,2,1,3,1,2,0,23,0,2,6,4,3,1,2,0,23,0,154,7,6,4,3,1,2,0,23,165,3,4,5,3,3,1,2,5,3,17,0,1,2,5,1,0,17,0,1,2,5,2,1,0,17,0,1,3,3,5,2,1,0,17,0,165,4,3,3,5,2,1,0,17,193,4,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,193,2,4,0,0,0,0,0,1,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
250, 1,1,0.9925,0.8725,0.14,0.01,0,0,1,1,0.985,0.875,0.155,0.005,0,0,1,1,0.99,0.87,0.1525,0.005,0,0,1,1,0.99,0.87,0.15,0.0125,0,0,1,1,0.985,0.8725,0.1475,0.01,0,0,1,1,0.9875,0.8675,0.1475,0.0125,0,0,1,1,0.99,0.8725,0.1475,0.0075,0,0,1,1,0.9925,0.8725,0.145,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,1,0,1,0,1,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,2,0,196,0,1,0,1,0,0,0,2,171,2,5,1,3,2,2,1,1,3,15,0,2,1,1,2,0,15,0,2,1,1,1,2,0,15,0,2,2,3,1,1,2,0,15,0,171,5,2,3,1,1,2,0,15,148,5,12,8,7,5,2,3,8,7,12,3,2,3,8,2,3,12,3,2,3,8,3,2,3,12,3,2,5,7,8,3,2,3,12,3,148,12,5,7,8,3,2,3,12,197,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,197,1,0,1,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
260, 1,1,0.995,0.8725,0.1075,0.01,0,0,1,1,0.9975,0.875,0.1125,0.0125,0,0,1,1,0.99,0.8575,0.0975,0.0125,0,0,1,1,0.9975,0.865,0.105,0.01,0,0,1,1,0.9975,0.86,0.105,0.01,0,0,1,1,0.995,0.865,0.115,0.005,0,0,1,1,0.995,0.865,0.105,0.0075,0,0,1,1,0.995,0.86,0.115,0.01,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,196,2,1,0,0,0,0,0,1,161,4,12,2,3,4,3,4,2,3,9,2,3,4,2,3,2,9,2,3,4,2,4,3,2,9,2,3,4,3,2,4,3,2,9,2,161,12,4,3,2,4,3,2,9,161,6,7,3,9,6,0,1,3,9,12,1,0,1,3,0,1,12,1,0,1,3,1,0,1,12,1,0,6,9,3,1,0,1,12,1,161,7,6,9,3,1,0,1,12,190,0,4,1,2,0,0,2,1,2,0,1,0,2,1,0,1,0,1,0,2,1,2,0,1,0,1,0,0,2,1,2,0,1,0,1,190,4,0,2,1,2,0,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
270, 1,1,0.9975,0.9125,0.1275,0.01,0,0,1,1,0.9975,0.9025,0.125,0.005,0,0,1,1,0.995,0.885,0.1125,0.005,0,0,1,1,0.9975,0.9,0.1275,0.01,0,0,1,1,0.9975,0.8925,0.1275,0.0125,0,0,1,1,0.9975,0.9025,0.13,0.0125,0,0,1,1,0.9975,0.8775,0.1275,0.0075,0,0,1,1,0.9975,0.905,0.135,0.01,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,198,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,198,0,0,1,0,1,0,0,0,142,7,13,7,3,7,3,5,7,3,15,5,3,5,7,3,5,15,5,3,5,7,5,3,5,15,5,3,7,3,7,5,3,5,15,5,142,13,7,3,7,5,3,5,15,148,7,9,2,5,7,3,5,2,5,16,5,3,5,2,3,5,16,5,3,5,2,5,3,5,16,5,3,7,5,2,5,3,5,16,5,148,9,7,5,2,5,3,5,16,196,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,196,2,0,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
280, 1,1,0.99,0.85,0.165,0.005,0,0,1,1,0.995,0.8375,0.165,0.005,0,0,1,1,0.9925,0.84,0.1725,0.0025,0,0,1,1,0.9975,0.84,0.175,0.0025,0,0,1,1,0.9875,0.8475,0.175,0.0025,0,0,1,1,0.9925,0.84,0.175,0.0025,0,0,1,1,0.99,0.83,0.1725,0.0025,0,0,1,1,0.9925,0.8525,0.1725,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,195,1,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,195,2,1,0,1,0,0,0,1,149,4,5,6,8,4,3,3,6,8,19,3,3,3,6,3,3,19,3,3,3,6,3,3,3,19,3,3,4,8,6,3,3,3,19,3,149,5,4,8,6,3,3,3,19,161,7,4,7,6,7,2,2,7,6,10,1,2,2,7,2,1,10,1,2,2,7,2,2,1,10,1,2,7,6,7,2,2,1,10,1,161,4,7,6,7,2,2,1,10,199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,199,0,0,0,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
290, 1,1,0.9975,0.9175,0.0775,0.0025,0,0,1,1,0.9975,0.9125,0.0775,0,0,0,1,1,1,0.91,0.0725,0.0025,0,0,1,1,1,0.8975,0.0725,0,0,0,1,1,0.9975,0.8925,0.09,0,0,0,1,1,0.9975,0.91,0.0825,0.0025,0,0,1,1,0.9975,0.91,0.0875,0,0,0,1,1,1,0.9075,0.07,0.0025,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,198,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,198,0,0,2,0,0,0,0,0,151,4,3,7,2,4,2,8,7,2,23,0,2,8,7,2,0,23,0,2,8,7,8,2,0,23,0,2,4,2,7,8,2,0,23,0,151,3,4,2,7,8,2,0,23,156,6,12,1,4,6,3,1,1,4,16,1,3,1,1,3,1,16,1,3,1,1,1,3,1,16,1,3,6,4,1,1,3,1,16,1,156,12,6,4,1,1,3,1,16,197,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,197,1,0,1,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
300, 1,1,0.995,0.8375,0.15,0.0125,0.0025,0,1,1,0.9925,0.845,0.1475,0.0125,0.0025,0,1,1,0.9925,0.83,0.15,0.01,0.0025,0,1,0.995,0.995,0.8325,0.1475,0.01,0.0025,0,1,1,0.9925,0.8275,0.165,0.01,0.0025,0,1,1,0.995,0.83,0.145,0.0075,0.0025,0,1,1,0.995,0.8425,0.155,0.0125,0.0025,0,1,0.9975,0.995,0.82,0.145,0.0075,0.0025,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,198,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,198,1,0,0,0,1,0,0,0,132,7,9,9,7,7,3,2,9,7,31,0,3,2,9,3,0,31,0,3,2,9,2,3,0,31,0,3,7,7,9,2,3,0,31,0,132,9,7,7,9,2,3,0,31,152,7,6,5,5,7,2,5,5,5,17,1,2,5,5,2,1,17,1,2,5,5,5,2,1,17,1,2,7,5,5,5,2,1,17,1,152,6,7,5,5,5,2,1,17,194,1,2,0,2,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,194,2,1,2,0,0,0,0,1,199,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
310, 1,1,0.99,0.8225,0.1325,0.005,0,0,1,1,0.98,0.835,0.1525,0.005,0,0,1,1,0.98,0.8325,0.135,0.005,0,0,1,1,0.99,0.8475,0.13,0.005,0,0,1,1,0.99,0.845,0.1425,0.005,0,0,1,1,0.985,0.8475,0.1375,0.0075,0,0,1,1,0.9875,0.835,0.1425,0.005,0,0,1,1,0.9825,0.8475,0.1325,0.0075,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,188,0,4,0,3,0,0,2,0,3,3,0,0,2,0,0,0,3,0,0,2,0,2,0,0,3,0,0,0,3,0,2,0,0,3,0,188,4,0,3,0,2,0,0,3,139,6,10,4,10,6,2,6,4,10,18,5,2,6,4,2,5,18,5,2,6,4,6,2,5,18,5,2,6,10,4,6,2,5,18,5,139,10,6,10,4,6,2,5,18,154,4,13,3,5,4,1,1,3,5,17,2,1,1,3,1,2,17,2,1,1,3,1,1,2,17,2,1,4,5,3,1,1,2,17,2,154,13,4,5,3,1,1,2,17,196,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,196,2,1,0,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
