gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.999998, d0W1, d0W0.990027, d0W0.999639, d0W0.999998, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.999639, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.999998, d0W0.999639, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W1, d0W1, d0W0.999998, d0W0.999639, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d1W1, d1W0.999998, d1W1, d1W0.990027, d1W0.999639, d1W0.999998, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.999639, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.999998, d1W0.999639, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W1, d1W1, d1W0.999998, d1W0.999639, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d2W1, d2W0.999998, d2W1, d2W0.990027, d2W0.999639, d2W0.999998, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.999639, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.999998, d2W0.999639, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W1, d2W1, d2W0.999998, d2W0.999639, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d3W1, d3W0.999998, d3W1, d3W0.990027, d3W0.999639, d3W0.999998, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.999639, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.999998, d3W0.999639, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W1, d3W1, d3W0.999998, d3W0.999639, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d4W1, d4W0.999998, d4W1, d4W0.990027, d4W0.999639, d4W0.999998, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.999639, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.999998, d4W0.999639, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W1, d4W1, d4W0.999998, d4W0.999639, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d5W1, d5W0.999998, d5W1, d5W0.990027, d5W0.999639, d5W0.999998, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.999639, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.999998, d5W0.999639, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W1, d5W1, d5W0.999998, d5W0.999639, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d6W1, d6W0.999998, d6W1, d6W0.990027, d6W0.999639, d6W0.999998, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.999639, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.999998, d6W0.999639, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W1, d6W1, d6W0.999998, d6W0.999639, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d7W1, d7W0.999998, d7W1, d7W0.990027, d7W0.999639, d7W0.999998, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.999639, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.999998, d7W0.999639, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W1, d7W1, d7W0.999998, d7W0.999639, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, 
210, 1,1,1,1,0.0425,0.0025,0,0,1,1,0.99,0.5425,0.0175,0.15,0,0,1,1,1,0.92,0.0175,0,0,0,1,1,0.9775,0.76,0.0375,0,0,0,1,1,1,1,0.135,0,0,0,0.6375,0.7975,0.7875,0.7,0.1075,0,0,0,1,1,1,0.9225,0.1225,0.005,0,0,1,1,1,0.945,0.1275,0.095,0.08,0.2825,68,24,108,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,68,108,24,0,0,0,0,0,0,137,5,58,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,137,58,5,0,0,0,0,0,0,110,22,67,0,1,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,110,67,22,1,0,0,0,0,0,11,68,37,27,49,68,0,8,27,49,0,0,0,8,27,0,0,0,0,0,8,27,8,0,0,0,0,0,68,49,27,8,0,0,0,0,11,37,68,49,27,8,0,0,0,60,34,88,4,11,34,2,0,4,11,1,0,2,0,4,2,0,1,0,2,0,4,0,2,0,1,0,2,34,11,4,0,2,0,1,0,60,88,34,11,4,0,2,0,1,118,13,69,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,118,69,13,0,0,0,0,0,0,161,5,34,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,161,34,5,0,0,0,0,0,0,113,13,74,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,113,74,13,0,0,0,0,0,0,
220, 1,1,0.9975,0.955,0.025,0,0,0,1,1,0.97,0.565,0.02,0.1225,0.0075,0,1,1,0.9975,0.9325,0.055,0,0,0,1,0.9975,0.9575,0.855,0.065,0,0,0,1,1,0.9975,0.9825,0.1875,0,0,0,0.745,0.7525,0.7,0.5925,0.085,0,0,0,1,1,0.99,0.9375,0.1175,0,0,0,1,1,1,0.97,0.2275,0.09,0.095,0.1775,109,11,80,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,109,80,11,0,0,0,0,0,0,124,9,67,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,124,67,9,0,0,0,0,0,0,111,22,66,0,1,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,111,66,22,1,0,0,0,0,0,9,74,43,22,39,74,2,9,22,39,0,2,2,9,22,2,2,0,2,2,9,22,9,2,2,0,2,2,74,39,22,9,2,2,0,2,9,43,74,39,22,9,2,2,0,51,39,76,7,21,39,0,1,7,21,1,4,0,1,7,0,4,1,4,0,1,7,1,0,4,1,4,0,39,21,7,1,0,4,1,4,51,76,39,21,7,1,0,4,1,127,15,57,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,127,57,15,1,0,0,0,0,0,155,6,39,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,155,39,6,0,0,0,0,0,0,129,4,67,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,129,67,4,0,0,0,0,0,0,
230, 1,1,1,0.9725,0.025,0,0,0,1,0.9975,0.9925,0.69,0.035,0.12,0.005,0,1,1,0.97,0.8725,0.0725,0,0,0,1,0.9975,0.93,0.8575,0.02,0.005,0,0,1,1,1,0.945,0.095,0.025,0,0,0.8825,0.6725,0.685,0.4775,0.115,0.0025,0,0,1,1,1,0.93,0.0975,0.0075,0,0,1,1,1,0.9725,0.2725,0.0325,0.1575,0.1175,152,5,43,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,152,43,5,0,0,0,0,0,0,85,18,97,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,85,97,18,0,0,0,0,0,0,81,32,79,1,7,32,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32,7,1,0,0,0,0,0,81,79,32,7,1,0,0,0,0,9,67,30,27,56,67,1,8,27,56,0,2,1,8,27,1,2,0,2,1,8,27,8,1,2,0,2,1,67,56,27,8,1,2,0,2,9,30,67,56,27,8,1,2,0,58,50,60,10,20,50,0,0,10,20,2,0,0,0,10,0,0,2,0,0,0,10,0,0,0,2,0,0,50,20,10,0,0,0,2,0,58,60,50,20,10,0,0,0,2,142,3,53,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,142,53,3,2,0,0,0,0,0,144,8,48,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,144,48,8,0,0,0,0,0,0,163,2,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,163,35,2,0,0,0,0,0,0,
240, 1,1,1,0.985,0.02,0,0,0,1,1,0.995,0.7625,0.0775,0.0575,0.02,0,1,0.9925,0.9575,0.9325,0.0775,0,0,0,1,1,0.925,0.7675,0.0225,0,0,0,1,1,1,0.965,0.1275,0.0075,0,0,0.845,0.7175,0.72,0.51,0.0875,0,0,0,1,1,1,0.9575,0.065,0.1175,0,0,1,1,1,0.99,0.215,0.065,0.1225,0.08,149,4,47,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,149,47,4,0,0,0,0,0,0,96,15,88,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,96,88,15,1,0,0,0,0,0,80,46,67,0,7,46,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,0,80,67,46,7,0,0,0,0,0,13,68,37,20,59,68,0,2,20,59,1,0,0,2,20,0,0,1,0,0,2,20,2,0,0,1,0,0,68,59,20,2,0,0,1,0,13,37,68,59,20,2,0,0,1,68,34,60,5,24,34,2,1,5,24,5,1,2,1,5,2,1,5,1,2,1,5,1,2,1,5,1,2,34,24,5,1,2,1,5,1,68,60,34,24,5,1,2,1,5,115,13,70,0,2,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,115,70,13,2,0,0,0,0,0,127,7,66,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,127,66,7,0,0,0,0,0,0,169,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,169,30,1,0,0,0,0,0,0,
250, 1,1,1,1,0.02,0,0,0,1,1,0.9575,0.775,0.025,0.05,0.01,0,1,1,0.93,0.955,0.085,0,0,0,1,0.995,0.8525,0.815,0.005,0,0,0,1,1,1,0.9325,0.07,0,0,0,0.7875,0.5625,0.7275,0.515,0.1,0,0,0,1,1,1,0.9725,0.0875,0.12,0,0,1,1,1,0.9975,0.1625,0.1275,0.16,0.0175,114,12,74,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,114,74,12,0,0,0,0,0,0,59,38,103,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,59,103,38,0,0,0,0,0,0,68,48,73,4,7,48,0,0,4,7,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,48,7,4,0,0,0,0,0,68,73,48,7,4,0,0,0,0,16,72,48,19,39,72,1,4,19,39,1,0,1,4,19,1,0,1,0,1,4,19,4,1,0,1,0,1,72,39,19,4,1,0,1,0,16,48,72,39,19,4,1,0,1,76,33,70,5,9,33,1,1,5,9,3,2,1,1,5,1,2,3,2,1,1,5,1,1,2,3,2,1,33,9,5,1,1,2,3,2,76,70,33,9,5,1,1,2,3,99,17,82,0,2,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,99,82,17,2,0,0,0,0,0,130,11,58,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,130,58,11,1,0,0,0,0,0,194,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,0,0,0,0,0,0,0,
260, 1,1,0.9975,0.98,0.0075,0,0,0,1,1,0.9375,0.845,0.02,0.08,0,0,1,1,0.9375,0.9625,0.0625,0,0,0,1,0.9825,0.86,0.7475,0.0575,0,0,0,1,1,0.995,0.9,0.055,0,0,0,0.7525,0.725,0.7925,0.4625,0.105,0.0125,0,0,1,1,0.9975,0.99,0.155,0.0925,0.015,0.005,1,1,0.9975,0.9825,0.1925,0.3175,0.105,0.01,122,5,73,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,122,73,5,0,0,0,0,0,0,101,23,76,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,101,76,23,0,0,0,0,0,0,68,29,95,1,7,29,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,29,7,1,0,0,0,0,0,68,95,29,7,1,0,0,0,0,17,68,49,9,55,68,0,2,9,55,0,0,0,2,9,0,0,0,0,0,2,9,2,0,0,0,0,0,68,55,9,2,0,0,0,0,17,49,68,55,9,2,0,0,0,62,51,73,2,9,51,0,3,2,9,0,0,0,3,2,0,0,0,0,0,3,2,3,0,0,0,0,0,51,9,2,3,0,0,0,0,62,73,51,9,2,3,0,0,0,61,46,82,2,9,46,0,0,2,9,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,46,9,2,0,0,0,0,0,61,82,46,9,2,0,0,0,0,160,2,37,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,160,37,2,1,0,0,0,0,0,194,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,194,4,2,0,0,0,0,0,0,
270, 1,1,1,0.97,0.015,0,0,0,1,0.9975,0.93,0.7575,0.0775,0.2175,0,0,1,0.9975,0.95,0.98,0.0925,0.0325,0,0,1,0.9975,0.8425,0.8575,0.0575,0.005,0,0,1,1,0.9475,0.9175,0.06,0.0025,0,0,0.805,0.75,0.6725,0.465,0.0575,0,0,0,1,1,1,0.985,0.175,0.0825,0.0825,0.0025,1,1,1,0.9575,0.2,0.245,0.1725,0.005,124,11,65,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,124,65,11,0,0,0,0,0,0,118,14,68,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,118,68,14,0,0,0,0,0,0,40,58,82,3,17,58,0,0,3,17,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,58,17,3,0,0,0,0,0,40,82,58,17,3,0,0,0,0,18,66,49,16,44,66,1,2,16,44,2,2,1,2,16,1,2,2,2,1,2,16,2,1,2,2,2,1,66,44,16,2,1,2,2,2,18,49,66,44,16,2,1,2,2,43,42,84,7,22,42,1,1,7,22,0,0,1,1,7,1,0,0,0,1,1,7,1,1,0,0,0,1,42,22,7,1,1,0,0,0,43,84,42,22,7,1,1,0,0,56,44,79,3,17,44,0,1,3,17,0,0,0,1,3,0,0,0,0,0,1,3,1,0,0,0,0,0,44,17,3,1,0,0,0,0,56,79,44,17,3,1,0,0,0,120,17,59,0,4,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,120,59,17,4,0,0,0,0,0,193,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,7,0,0,0,0,0,0,0,
280, 1,1,1,0.985,0.02,0,0,0,1,1,0.99,0.6975,0.025,0.2875,0.0225,0,1,1,0.9525,0.9625,0.0825,0.085,0.0125,0,1,0.98,0.9225,0.8125,0.035,0.0575,0,0,1,1,0.95,0.945,0.045,0,0,0,0.8275,0.745,0.645,0.5025,0.125,0.015,0,0,1,1,1,0.975,0.255,0.025,0.0625,0,1,1,1,0.9575,0.24,0.305,0.1525,0.0025,136,5,59,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,136,59,5,0,0,0,0,0,0,109,14,77,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,109,77,14,0,0,0,0,0,0,42,47,96,3,12,47,0,0,3,12,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,47,12,3,0,0,0,0,0,42,96,47,12,3,0,0,0,0,16,62,54,18,45,62,1,4,18,45,0,0,1,4,18,1,0,0,0,1,4,18,4,1,0,0,0,1,62,45,18,4,1,0,0,0,16,54,62,45,18,4,1,0,0,33,60,77,10,18,60,1,1,10,18,0,0,1,1,10,1,0,0,0,1,1,10,1,1,0,0,0,1,60,18,10,1,1,0,0,0,33,77,60,18,10,1,1,0,0,46,53,64,9,26,53,0,2,9,26,0,0,0,2,9,0,0,0,0,0,2,9,2,0,0,0,0,0,53,26,9,2,0,0,0,0,46,64,53,26,9,2,0,0,0,123,14,61,0,2,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,123,61,14,2,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
290, 1,1,1,0.95,0.02,0,0,0,1,1,0.995,0.7075,0.1775,0.185,0.005,0,1,1,0.97,0.97,0.1225,0.22,0.015,0,1,0.9125,0.915,0.82,0.03,0.025,0,0,1,1,0.93,0.9475,0.07,0,0,0,0.705,0.695,0.5375,0.52,0.105,0,0,0,1,1,1,0.9875,0.1375,0.035,0.07,0.0025,1,1,1,0.9,0.175,0.3325,0.135,0.0225,103,12,85,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,103,85,12,0,0,0,0,0,0,71,28,101,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,71,101,28,0,0,0,0,0,0,41,55,87,2,15,55,0,0,2,15,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,55,15,2,0,0,0,0,0,41,87,55,15,2,0,0,0,0,16,62,37,21,56,62,1,1,21,56,1,5,1,1,21,1,5,1,5,1,1,21,1,1,5,1,5,1,62,56,21,1,1,5,1,5,16,37,62,56,21,1,1,5,1,45,58,57,9,28,58,0,0,9,28,1,2,0,0,9,0,2,1,2,0,0,9,0,0,2,1,2,0,58,28,9,0,0,2,1,2,45,57,58,28,9,0,0,2,1,26,67,75,7,24,67,0,1,7,24,0,0,0,1,7,0,0,0,0,0,1,7,1,0,0,0,0,0,67,24,7,1,0,0,0,0,26,75,67,24,7,1,0,0,0,127,10,63,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,127,63,10,0,0,0,0,0,0,193,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,193,6,1,0,0,0,0,0,0,
300, 1,1,1,0.8575,0.025,0,0,0,1,1,0.9975,0.83,0.28,0.15,0.0025,0,1,1,0.9775,0.965,0.14,0.195,0.005,0.0025,0.9775,0.905,0.9,0.8575,0.035,0.03,0.0025,0,1,1,0.965,0.945,0.03,0,0,0,0.7675,0.6825,0.5675,0.63,0.075,0,0,0,1,1,1,0.9775,0.1175,0.0175,0.035,0.0025,1,1,0.995,0.8525,0.155,0.315,0.145,0.0125,106,15,79,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,106,79,15,0,0,0,0,0,0,76,31,90,0,3,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,76,90,31,3,0,0,0,0,0,45,56,89,1,9,56,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,56,9,1,0,0,0,0,0,45,89,56,9,1,0,0,0,0,35,55,56,11,33,55,3,5,11,33,2,0,3,5,11,3,0,2,0,3,5,11,5,3,0,2,0,3,55,33,11,5,3,0,2,0,35,56,55,33,11,5,3,0,2,43,57,60,11,25,57,0,3,11,25,0,1,0,3,11,0,1,0,1,0,3,11,3,0,1,0,1,0,57,25,11,3,0,1,0,1,43,60,57,25,11,3,0,1,0,34,81,67,3,15,81,0,0,3,15,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,81,15,3,0,0,0,0,0,34,67,81,15,3,0,0,0,0,137,9,53,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,137,53,9,1,0,0,0,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,
310, 1,1,0.99,0.9575,0.005,0,0,0,1,1,0.9875,0.75,0.195,0.21,0.0225,0,1,1,0.9825,0.9925,0.22,0.245,0,0,0.96,0.9,0.9025,0.895,0.0075,0.075,0,0,1,1,0.99,0.9275,0.0125,0,0,0,0.7375,0.6075,0.6425,0.72,0.065,0.0025,0,0,1,1,1,0.9775,0.1475,0.045,0.045,0.0275,1,1,1,0.8925,0.19,0.21,0.16,0.025,90,21,89,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,90,89,21,0,0,0,0,0,0,63,50,81,0,6,50,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,0,0,63,81,50,6,0,0,0,0,0,58,36,95,0,11,36,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,0,0,0,0,0,0,58,95,36,11,0,0,0,0,0,27,55,70,9,33,55,2,4,9,33,0,0,2,4,9,2,0,0,0,2,4,9,4,2,0,0,0,2,55,33,9,4,2,0,0,0,27,70,55,33,9,4,2,0,0,21,61,65,12,35,61,0,4,12,35,0,2,0,4,12,0,2,0,2,0,4,12,4,0,2,0,2,0,61,35,12,4,0,2,0,2,21,65,61,35,12,4,0,2,0,33,60,59,8,38,60,1,1,8,38,0,0,1,1,8,1,0,0,0,1,1,8,1,1,0,0,0,1,60,38,8,1,1,0,0,0,33,59,60,38,8,1,1,0,0,122,12,64,0,2,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,122,64,12,2,0,0,0,0,0,180,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,20,0,0,0,0,0,0,0,
