gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.449329, d0W0.45578, d0W1, d0W0.45578, d0W0.449329, d1W1, d1W0.449329, d1W0.45578, d1W1, d1W0.45578, d1W0.449329, d2W1, d2W0.449329, d2W0.45578, d2W1, d2W0.45578, d2W0.449329, d3W1, d3W0.449329, d3W0.45578, d3W1, d3W0.45578, d3W0.449329, d4W1, d4W0.449329, d4W0.45578, d4W1, d4W0.45578, d4W0.449329, d5W1, d5W0.449329, d5W0.45578, d5W1, d5W0.45578, d5W0.449329, d6W1, d6W0.449329, d6W0.45578, d6W1, d6W0.45578, d6W0.449329, d7W1, d7W0.449329, d7W0.45578, d7W1, d7W0.45578, d7W0.449329, d8W1, d8W0.449329, d8W0.45578, d8W1, d8W0.45578, d8W0.449329, d9W1, d9W0.449329, d9W0.45578, d9W1, d9W0.45578, d9W0.449329, d10W1, d10W0.449329, d10W0.45578, d10W1, d10W0.45578, d10W0.449329, d11W1, d11W0.449329, d11W0.45578, d11W1, d11W0.45578, d11W0.449329, d12W1, d12W0.449329, d12W0.45578, d12W1, d12W0.45578, d12W0.449329, d13W1, d13W0.449329, d13W0.45578, d13W1, d13W0.45578, d13W0.449329, d14W1, d14W0.449329, d14W0.45578, d14W1, d14W0.45578, d14W0.449329, d15W1, d15W0.449329, d15W0.45578, d15W1, d15W0.45578, d15W0.449329, d16W1, d16W0.449329, d16W0.45578, d16W1, d16W0.45578, d16W0.449329, d17W1, d17W0.449329, d17W0.45578, d17W1, d17W0.45578, d17W0.449329, d18W1, d18W0.449329, d18W0.45578, d18W1, d18W0.45578, d18W0.449329, d19W1, d19W0.449329, d19W0.45578, d19W1, d19W0.45578, d19W0.449329, 
310, 1,1,1,1,1,1,1,1,0.9925,0.875,0.165,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8575,0.14,0.0225,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,3,1,196,1,3,142,22,36,142,36,22,148,27,25,148,25,27,196,1,3,196,3,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
320, 1,1,1,1,1,1,1,1,0.9925,0.8725,0.1225,0.0175,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.885,0.11,0.0275,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,3,5,192,5,3,153,19,28,153,28,19,160,15,25,160,25,15,189,4,7,189,7,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
330, 1,1,1,1,1,1,1,1,0.985,0.8375,0.12,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.8175,0.1275,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,190,1,9,190,9,1,143,29,28,143,28,29,151,27,22,151,22,27,194,3,3,194,3,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
340, 1,1,1,1,1,1,1,0.9975,0.9925,0.8375,0.1575,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.81,0.17,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,194,2,4,194,4,2,162,25,13,162,13,25,168,24,8,168,8,24,191,2,7,191,7,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
350, 1,1,1,1,1,1,1,1,0.9975,0.83,0.1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.835,0.095,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,3,9,188,9,3,142,27,31,142,31,27,165,15,20,165,20,15,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
360, 1,1,1,1,1,1,1,1,0.9975,0.8775,0.1525,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.895,0.145,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,1,4,195,4,1,162,16,22,162,22,16,164,16,20,164,20,16,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
370, 1,1,1,1,1,1,1,1,0.9975,0.88,0.1325,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.87,0.1525,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,163,18,19,163,19,18,142,40,18,142,18,40,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
380, 1,1,1,1,1,1,1,0.9975,0.99,0.875,0.1775,0.0075,0.005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.875,0.17,0.0025,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,166,11,23,166,23,11,168,15,17,168,17,15,195,0,5,195,5,0,198,2,0,198,0,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
390, 1,1,1,1,1,1,1,1,0.9875,0.905,0.1275,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.885,0.105,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,0,4,196,4,0,167,23,10,167,10,23,156,15,29,156,29,15,194,4,2,194,2,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
400, 1,1,1,1,1,1,1,0.9975,0.9975,0.8875,0.17,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9975,0.8775,0.18,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,165,15,20,165,20,15,141,36,23,141,23,36,196,4,0,196,0,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
410, 1,1,1,1,1,1,1,1,0.9875,0.8025,0.0925,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.8375,0.1,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,1,3,196,3,1,142,27,31,142,31,27,161,18,21,161,21,18,196,3,1,196,1,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
420, 1,1,1,1,1,1,1,1,0.98,0.8,0.13,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.79,0.1325,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,195,1,4,195,4,1,141,35,24,141,24,35,157,24,19,157,19,24,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
430, 1,1,1,1,1,1,1,1,0.99,0.8425,0.105,0.0075,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.845,0.1,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,2,1,197,1,2,148,37,15,148,15,37,153,22,25,153,25,22,196,3,1,196,1,3,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
440, 1,1,1,1,1,1,1,1,0.995,0.88,0.0875,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.895,0.0875,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,2,3,195,3,2,156,27,17,156,17,27,167,24,9,167,9,24,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
450, 1,1,1,1,1,1,1,1,0.995,0.8625,0.1125,0.0075,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8475,0.105,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,1,7,192,7,1,149,29,22,149,22,29,154,28,18,154,18,28,196,1,3,196,3,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
460, 1,1,1,1,1,1,1,1,0.985,0.8525,0.1625,0.0175,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.8575,0.17,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,147,31,22,147,22,31,159,22,19,159,19,22,193,1,6,193,6,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
470, 1,1,1,1,1,1,1,1,0.9925,0.865,0.1375,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.9025,0.145,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,197,1,2,197,2,1,157,22,21,157,21,22,148,27,25,148,25,27,196,3,1,196,1,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
480, 1,1,1,1,1,1,1,1,0.9825,0.84,0.1025,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8375,0.11,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,0,7,193,7,0,155,23,22,155,22,23,167,11,22,167,22,11,196,1,3,196,3,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
490, 1,1,1,1,1,1,1,1,0.99,0.87,0.1375,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.885,0.13,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,159,27,14,159,14,27,157,24,19,157,19,24,198,1,1,198,1,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
500, 1,1,1,1,1,1,1,1,0.9875,0.87,0.0825,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.845,0.085,0,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,193,0,7,193,7,0,159,19,22,159,22,19,175,11,14,175,14,11,195,1,4,195,4,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
510, 1,1,1,1,1,1,1,1,0.9975,0.8625,0.11,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9925,0.865,0.085,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,195,0,5,195,5,0,157,22,21,157,21,22,147,21,32,147,32,21,191,2,7,191,7,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
520, 1,1,1,1,1,1,1,1,0.9875,0.8475,0.11,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.845,0.125,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,195,1,4,195,4,1,147,33,20,147,20,33,160,21,19,160,19,21,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
530, 1,1,1,1,1,1,1,1,0.995,0.8525,0.1275,0.0175,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.8725,0.145,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,3,2,195,2,3,159,22,19,159,19,22,146,31,23,146,23,31,196,1,3,196,3,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
540, 1,1,1,1,1,1,1,1,0.99,0.8525,0.17,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.865,0.1525,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,166,12,22,166,22,12,148,20,32,148,32,20,193,1,6,193,6,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
550, 1,1,1,1,1,1,1,1,0.99,0.855,0.1025,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.8625,0.095,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,1,4,195,4,1,161,21,18,161,18,21,150,30,20,150,20,30,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
560, 1,1,1,1,1,1,1,1,1,0.875,0.0875,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.86,0.095,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,150,27,23,150,23,27,166,20,14,166,14,20,198,1,1,198,1,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
570, 1,1,1,1,1,1,1,1,0.995,0.8425,0.0925,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.8475,0.09,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,150,21,29,150,29,21,171,11,18,171,18,11,193,2,5,193,5,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
580, 1,1,1,1,1,1,1,0.9975,0.9925,0.87,0.125,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8825,0.1275,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,196,1,3,196,3,1,162,17,21,162,21,17,158,15,27,158,27,15,197,2,1,197,1,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
590, 1,1,1,1,1,1,1,1,0.9925,0.81,0.1825,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.82,0.1725,0,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,5,0,195,0,5,150,30,20,150,20,30,144,29,27,144,27,29,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
600, 1,1,1,1,1,1,1,1,0.99,0.885,0.12,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.87,0.12,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,4,4,192,4,4,136,36,28,136,28,36,156,18,26,156,26,18,194,2,4,194,4,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
610, 1,1,1,1,1,1,1,1,0.99,0.875,0.155,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9875,0.88,0.18,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,1,5,194,5,1,157,27,16,157,16,27,156,21,23,156,23,21,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
620, 1,1,1,1,1,1,1,0.9975,0.995,0.88,0.1975,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.8875,0.195,0.0025,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,2,4,194,4,2,156,26,18,156,18,26,141,33,26,141,26,33,191,5,4,191,4,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
630, 1,1,1,1,1,1,1,1,0.9875,0.8125,0.075,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8475,0.08,0.005,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,142,33,25,142,25,33,159,16,25,159,25,16,191,0,9,191,9,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
640, 1,1,1,1,1,1,1,1,0.9975,0.885,0.1075,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.88,0.1175,0.005,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,171,14,15,171,15,14,165,15,20,165,20,15,194,3,3,194,3,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
650, 1,1,1,1,1,1,1,1,0.9875,0.8225,0.115,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.865,0.1125,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,187,5,8,187,8,5,116,39,45,116,45,39,162,18,20,162,20,18,191,0,9,191,9,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
660, 1,1,1,1,1,1,1,1,0.9825,0.895,0.1425,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.925,0.145,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,3,6,191,6,3,166,16,18,166,18,16,168,20,12,168,12,20,195,2,3,195,3,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
670, 1,1,1,1,1,1,1,1,0.9925,0.8775,0.1275,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.875,0.1125,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,3,2,195,2,3,167,17,16,167,16,17,169,15,16,169,16,15,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
